EnsemblId,TranscriptionFactorBindingSites
ENSG00000136944,ATF6|CACD|INSM1|LF-A1|PPARG|Sp1|Sp4
ENSG00000136950,Ehf|Elk1|Err-alpha|Ets|GABP|KROX|Klf7|LRH1|Maf|Mef2|NF-E2|Sp1|Sp4|TEF-1|Tel2
ENSG00000136960,E2A|Ebox|Elf3|FEV|Foxa|Irf|Klf7|MIF-1|Myf|Pitx3|STAT|Sp1|Sp4
ENSG00000136982,RORalpha1|Sp1|Sp4
ENSG00000136986,Elf1|GABP|Hoxa5|Hoxb4|Klf7|PU.1|Phox2a|Prrx2|Sp1
ENSG00000136997,AP-4|Ascl2|Barhl1|CHX10|CTCF|E2A|E2F|Egr|HEN1|HNF1|Hoxa3|Hoxb13|Myf|Sp1|Sp4|Tcf
ENSG00000136999,E2A|Eomes|NF-I|Rfx|TBX5
ENSG00000137033,Bsx|Dlx2|Hoxd8|Nkx6-1|Tcf
ENSG00000137038,AREB6|E2A|Elk1|Myc|Myf|Sp1
ENSG00000137040,E4F1|Klf7|Sp1
ENSG00000137054,Elk1|NF-Y|Sp1|Sp4
ENSG00000137055,Arid3a|GABP|Gfi1|Nrf-2|Osf2|Pdx1|RORalpha1|Spdef|znf143
ENSG00000137070,AP-4|CTCF|E2A|Egr|Ets|FEV|HEB|HEN1|Hsf|KROX|Klf7|NERF1a|RREB-1|Sp1|Sp4|Tal1|Tel2
ENSG00000137073,Arnt|Bsx|CACD|CHX10|Dlx5|E2F|Ebox|Elf3|En-1|Ets|Gbx2|Hlxb9|Klf7|Myc|Osf2|Sp1|Stra13|znf143
ENSG00000137074,ATF3|ATF|CREB|Elk1|GABP|Hsf|Isx|Jundm2
ENSG00000137075,Barhl1|Barx1|Dbx2|Dlx3|En-1|Esx1|Hoxa5|Hoxa7|Hoxb4|Hoxb7|Klf7|Lhx3|MIF-1|MafB|Msx2|Pax-4|Pax-5|Phox2a|Pou2f1|Pou3f4|Pou4f3|Prrx1|Prrx2|Sp1|Vax2|Zic
ENSG00000137076,CACD|Elf1|Gsc|HNF4|Hoxa9|Klf7|LRH1|NERF1a|NF-Y|NR4A2|Nrf-2|Octamer|PPARG|RXR::LXR|RXR|Rfx|znf143
ENSG00000137077,Egr|Irf|NR4A2
ENSG00000137078,AREB6|Ascl2|Ebox|Klf7|Lmo2-complex|PPARG|Sp1
ENSG00000137080,Pbx-1
ENSG00000137090,Klf7|Sp4|YY1|Zfp161
ENSG00000137094,AP-1|ATF3|ATF6|Bach1|Bach2|E2A|Egr|Ets|Gfi1|HEB|HEN1|Hoxa9|Hoxb13|Hoxb9|Hsf|INSM1|Irf|Jundm2|KROX|Klf7|LXR|Mef2|Mrg|Myc|Myf|NF-Y|NF-kappaB|NR3C|Nkx2|Pax-5|RAR|RXR|Sp1|Sp4|Srf|TLX1::NFIC|Zic|p53|znf143
ENSG00000137098,Elk1|Zic
ENSG00000137100,Barx2|CTCF|Ehf|Elk1|Ets|GABP|Hlx1|Hoxd8|Lhx3|NF-kappaB|Nkx6-1|PPARG|RREB-1|Rfx|Sp1|Tcf|Tel2|Tgif1
ENSG00000137101,AP-4|Ascl2|KROX|RAR|RREB-1|Tal1
ENSG00000137103,AP-1|CTCF|Klf7|Myf|NF-Y|NR4A2|Nkx6-1|Pou6f1|Rfx|Sp1|Sp4|Zic
ENSG00000137124,Egr|Hoxa5
ENSG00000137133,CTCF|Elk1|Klf7|Myf|NF-Y|Sp1|Sp4|Zic
ENSG00000137135,HNF4|KROX|Klf7|NF-I|Nrf-2|Pitx3|Sp1
ENSG00000137142,NF-Y
ENSG00000137145,Dmbx1|Eomes|GATA|Irf|Lhx3|Mef2|NERF1a|Osf2|Pax7|RAR|STAT|Srf|TBX5|Tcf
ENSG00000137154,Elk1|GABP|PU.1
ENSG00000137161,Bach2|GABP|Maf|NF-Y|Nrf-2|RP58|Sp1|Tal1beta
ENSG00000137166,AP-4|ATF6|Ascl2|Barhl1|Dbx2|E2A|E4F1|Egr|Elk1|En-1|Esx1|Foxc1|HEB|HEN1|HNF4|Hoxa13|Hoxa3|Hoxa9|Hoxb3|Hoxb7|Hoxb9|Hoxc6|INSM1|Isl2|KROX|Klf7|LRH1|MIF-1|Mrg|Myf|NF-kappaB|NR3C|NRSF|Nanog|Nkx6-1|Nobox|Nrf-2|PPARG|PPAR|Pax-6|Pax7|Phox2a|Pou2f1|Pou3f2|Pou3f4|Prrx1|Prrx2|RREB-1|Rfx|STAT|Sp1|Sp4|Tcf
ENSG00000137168,Elk1|Ets|GABP|NF-Y|Nrf-2|Tel2
ENSG00000137171,AP-1|Bach2|GCNF|Hsf|KROX|Klf7|NR4A2|Olf-1|PPARG|RAR|SF1|Sp1|Sp4|TEF-1|Tcf
ENSG00000137177,Arid3a|Hoxc9|Klf7|NF-I|Octamer|Pou2f1|Pou5f1
ENSG00000137185,Err-alpha|GABP|RORalpha1|SF1
ENSG00000137193,AP-1|Arnt|Bach1|Bach2|CTCF|E2F|Egr|Err-alpha|GLI|HNF4|Hoxd8|Maf|Myc|NF-kappaB|Osf2|RAR|RORalpha1|RREB-1|Sp1|Tcf|Tgif1|YY1|Zic|znf143
ENSG00000137198,Ets|Myf|Otx2|RP58
ENSG00000137200,AP-4|ATF3|ATF4|ATF|CREB|CTCF|Crx|E2A|Elk1|Ets|GATA|HEB|Jundm2|Myf|NF-I|NR3C|Nkx2|Nrf-1|Nrf-2|Pbx|Pitx3|Tal1
ENSG00000137203,AREB6|CTCF|Dmbx1|Elk1|Gsc|Irf|Klf7|Myc|Nrf-1|Obox6|PU.1|Pax-6|Pou5f1|RAR|RBP-Jkappa|RREB-1|Sp1
ENSG00000137204,HNF4|LXR|PPARG|RAR|RREB-1|RXR::LXR
ENSG00000137207,Rfx|STAT
ENSG00000137210,Elk1|Klf7|Sp1
ENSG00000137216,Arid3a|Ascl2|Crx|Egr|Esr1|GATA|GLI|HEN1|HNF4|KROX|Klf7|Myf|NF-I|NF-kappaB|Nrf-1|PPARG|RREB-1|Sp1|Tal1beta|Zfp161
ENSG00000137218,CTCF|Egr|GCNF|INSM1|KROX|PPARG|RXR::LXR|Sp1|Sp4
ENSG00000137221,Ascl2|Bach2|FXR|HEN1|Irf|Klf7|Myf|NF-kappaB|PPARG|PPAR|Sp1|Sp4|Tal1|Tal1beta|Tcf
ENSG00000137225,AP-4|NERF1a|RREB-1
ENSG00000137251,HNF1|HNF4|Mrg|Nrf-2|Pbx-1|Pou2f1
ENSG00000137252,ATF3|Ets|Sp1
ENSG00000137259,ATF|CREB|Jundm2|NF-Y|Octamer
ENSG00000137261,Ets|Nrf-1|OTX|Obox3|Rfx|Zfp161
ENSG00000137265,AP-1|E2F|PPARG|PU.1|RORalpha1|Sp1|Sp4
ENSG00000137266,Ascl2|Egr|Err-alpha|GABP|HEN1|KROX|Klf7|Lhx3|Mef2|Myf|PPARG|Pax7|Pou2f1|Pou3f2|Prrx2|Rfx|Sp1|Sp4
ENSG00000137267,ATF3|ATF4|ATF|CREB|E2A|Jundm2|KROX|NRSF|Nrf-2|Sp1|TCF11::MafG|YY1
ENSG00000137269,AP-1|AP-2|Crx|Ets|HNF4|Hoxd8|Mef2|Nrf-2|Pou5f1|Pou6f1|TEF-1|Tel2
ENSG00000137270,Esr1|Esr2|Hoxa5|RP58
ENSG00000137273,Dlx2|Hoxa5|Hoxb6|INSM1
ENSG00000137274,AP-4|Ascl2|CTCF|Hoxa13|Nrf-1|OTX|PPARG
ENSG00000137275,E2F|Ehf|GABP|HNF6|Klf7|STAT|Sp4
ENSG00000137285,AP-4|ATF4|Ascl2|CTCF|E2A|E4F1|Hsf|INSM1|Jundm2|Klf7|Mrg1::Hoxa9|Mrg|Myf|NF-Y|Pbx-1|RORalpha1|RREB-1|Sp1|Sp4|Zfp161
ENSG00000137288,E2F|Klf7|Nrf-1|Octamer|Pou5f1|Sp1|Stra13|Zfp161
ENSG00000137309,Bach1|Bach2|Dlx2|Dlx3|E2A|E2F|Egr|Elk1|Ets|GABP|Isx|KROX|Klf7|Lhx3|Myf|NERF1a|Nanog|Nrf-2|OTX|Octamer|Pax-4|Pax-6|Pbx-1|Pdx1|Pou2f1|Sp1|Sp4|Tal1beta|Tel2|YY1|Zfp161
ENSG00000137310,Egr|KROX|Klf7|NF-Y|Nrf-1|Sp1|Sp4
ENSG00000137312,HNF4|NF-kappaB|Sp1|Sp4
ENSG00000137313,CREB|Ets|MafB|NR4A2|PPARG|Sp1
ENSG00000137331,NF-kappaB|RORalpha1|Sp1|Sp4
ENSG00000137337,AP-1|Bach2|CTCF|GABP|HEB|Klf7|NF-E2|NF-Y|Nrf-2|RORalpha1|Sp1|Sp4|znf143
ENSG00000137343,GABP|HNF4|Klf7|NR4A2|PPARG|PPAR|RAR|RREB-1|RXR::LXR|RXR|Rfx|Sp4
ENSG00000137364,AP-4|Barx2|Dbx2|En-1|HEB|Msx-1|NF-kappaB|NRSF|Pax-6|Rfx
ENSG00000137392,AP-4|E2A|HEB|HEN1|Myc|Nrf-1|RXR
ENSG00000137393,AP-1|Arid3a|Bach1|CACD|CHX10|E2A|Foxa|HEN1|Hsf|LRH1|Mrg1::Hoxa9|Myf|NF-E2|Pou2f1|Prrx2|RORalpha1|STAT|TEF-1
ENSG00000137404,Elk1|Klf7|PPARG|Sp1
ENSG00000137409,Ascl2|E2A|Egr|GCNF|HEN1|Hsf|Klf7|Myc|Myf|RREB-1|Sp1|Sp4|Stra13
ENSG00000137411,Gfi1|STAT|znf143
ENSG00000137413,Ebox|Egr|Ets|Foxa|GABP|KROX|NERF1a|NF-Y|NR4A2|Nrf-2|RAR|Sp1|Sp4|Stra13|Tel2
ENSG00000137414,Elk1|GABP|Klf7|Sp1
ENSG00000137420,CTCF|Ehf|GABP|HNF4|Klf7|Nrf-1|OTX|PPARG|PPAR|RXR::LXR
ENSG00000137434,Elk1|GABP|Hoxc9|Hoxd8|RREB-1|Sp1
ENSG00000137440,Klf7
ENSG00000137441,CTCF
ENSG00000137449,Ascl2|Bach2|HEN1|Klf7|MIF-1|Maf|NRSF|Nrf-2|Sp1|Zfp161
ENSG00000137460,GABP|GATA|HNF4|PPARG|PPAR|Pbx-1|RORalpha1
ENSG00000137462,RORalpha1
ENSG00000137463,CTCF
ENSG00000137473,Ascl2|E2A|Hoxa13|KROX|NRSF|Octamer|Sp1|Tcf|Zic
ENSG00000137474,AP-4|ATF3|Ascl2|CTCF|Crx|E2A|HEN1|HNF4|Hsf|Jundm2|LF-A1|Myf|PPARG|Pitx3|Rfx|SF1|Sp4|TLX1::NFIC|Tal1
ENSG00000137478,Dmbx1|E2A|E2F|Egr|FEV|GCNF|HNF1|Hoxa5|KROX|Maf|Myc|Myf|NF-E2|NF-Y|NF-kappaB|NR4A2|Nrf-1|Octamer|Pou2f1|RBP-Jkappa|RREB-1|Rfx|SF1|Sp1|Sp4|Zfp161|Zic
ENSG00000137486,CHX10|CTCF|Elf1|Klf7|Myf|NF-kappaB|Sp1
ENSG00000137491,AP-4|NERF1a|PPARG
ENSG00000137492,Barx1|CACD|Egr|KROX|Nrf-1|Sp1|Tcf
ENSG00000137494,Ascl2|CDP|E2F|Ehf|Elf3|Elk1|Ets|GABP|Nanog|Rfx|Tel2
ENSG00000137496,RAR
ENSG00000137497,E2F|Egr|GABP|INSM1|KROX|Klf7|NF-Y|PU.1|Rfx|Sp1|Sp4
ENSG00000137500,Elk1|Klf7|PPARG
ENSG00000137501,AP-4|Arid3a|Ascl2|Dlx2|Elf3|Err-alpha|FXR|HNF1|HNF4|Hmx|Hoxb8|Hoxb9|Hoxc9|Isl2|Mef2|Octamer|Pou2f1|RAR|RORalpha1|RXR::LXR|Sox|TEF-1|Tal1|Tcf|Tel2
ENSG00000137502,AP-4|CACD|Gfi1|HEB|Jundm2|Klf7|Myc|Myf|Pou2f1|Pou6f1|STAT|YY1
ENSG00000137504,E2F|Elk1|GABP|LRH1|Myf|Pou2f1|Sp1
ENSG00000137507,Elk1|Ets|HEB|Klf7|NF-kappaB|Nanog|Sp4
ENSG00000137509,Crx|Elk1|GABP|NF-Y|Tel2
ENSG00000137513,ATF|CREB|Jundm2|Klf7|Sp1|Sp4
ENSG00000137547,Arnt|Ebox|Klf7|Mrg1::Hoxa9|Myc|Sp1
ENSG00000137558,Ascl2|Ebox|Gfi1|MafB|MafK|Mef2|Sp1|Tal1beta
ENSG00000137561,E2F
ENSG00000137563,Klf7
ENSG00000137571,AP-1|CHX10|HNF1|Hoxb13|Hoxd8|KROX|Mef2|NF-kappaB|PU.1|Pou3f2|Pou5f1|RAR|RREB-1|Sp1|Sp4|Tcf
ENSG00000137573,Arid3a|CDP|Dbx2|Gbx1|HNF6|Hoxa9|Hoxb13|Hoxb9|Hoxd8|KROX|LXR|NRSF|Nkx2|Otx2|Pou6f1|RORalpha1|Sp1|Tal1|Tal1beta|Tcf
ENSG00000137574,Elk1|GABP|Hsf|Sp1|Sp4|Tel2
ENSG00000137575,AP-1|Bach1|Egr|Hoxd8|Sp1|Sp4
ENSG00000137601,ATF3|ATF|Arid3a|CREB|CTCF|Cdx2|Hoxa9|Hoxb9|Jundm2|Mef2
ENSG00000137628,Irf
ENSG00000137642,E2A|FEV|NF-kappaB|NR4A2|PU.1|Pou6f1|RAR
ENSG00000137648,Myc
ENSG00000137656,Crx|E2F|GABP|Gsc|Klf7|Obox3|Obox6|RAR|STAT|Sp1|Tel2
ENSG00000137672,Dbx1|Hoxb13|Nobox|RP58|Tcf
ENSG00000137673,AP-1|Arid3a|Elk1|Lhx3|NF-I|Pou3f2|Tcf
ENSG00000137674,Ascl2|Dlx3|MafB|Nrf-2|Pbx-1
ENSG00000137675,Arid3a|Dbx2|Esx1|HNF1|Hlx1|Hoxa7|Hoxb4|Hoxc6|Hoxd8|Isl2|Lhx3|Nkx6-1|Pax-6|Pax7|Pou2f1|Pou3f4|Pou4f3|Prrx1
ENSG00000137691,AP-1|Egr|En-1|Hoxa5|Hoxb3|KROX|Klf7|Lhx3|Lhx4|Nobox|Pax7|Pou3f2|Sp1|Sp4
ENSG00000137692,Esr1|GABP|Klf7|Nkx6-1|Tel2
ENSG00000137693,Bach1|Dmbx1|Ets|Gfi1|Hsf|RP58|STAT|Sp1|Sp4|Stra13|Zfp161
ENSG00000137699,AP-1|Klf7|RORalpha1|RREB-1|Sp1|Sp4
ENSG00000137700,Barhl1|Barx2|E2A|Egr|Hoxa5|Isl2|Klf7|Lhx4|Nrf-1|RREB-1|Sp1|Sp4
ENSG00000137702,Bach2|CREB|Klf7|PPARG|Sp1|Sp4
ENSG00000137707,Hoxa9|Rfx|SF1|p53
ENSG00000137709,AP-2|CACD|CTCF|E2A|Ets|NRSF|Octamer|Pou2f1
ENSG00000137710,GLI|HEN1|Hoxd8|Nkx6-1|STAT|YY1
ENSG00000137713,Obox3|RORalpha1|TLX1::NFIC
ENSG00000137714,GABP|Klf7|NR4A2|Sp1
ENSG00000137720,Bach2|CREB|Klf7|PPARG|Sp1|Sp4
ENSG00000137726,E2F|RREB-1|Rfx|Sp1
ENSG00000137727,Err-alpha|KROX|SF1
ENSG00000137731,ATF3|E2A|Esr1|HEN1|HNF1|NF-kappaB|SF1|Tal1
ENSG00000137745,AP-1|Bach1|Bach2|Maf|NF-E2|Osf2|Pou4f3|RREB-1
ENSG00000137747,Foxd1|Gfi1
ENSG00000137764,AP-4|Barhl1|Dbx2|E2A|Elf1|Esr1|FEV|Foxd3|Foxj2|Gfi1|HNF4|HNF6|Hoxa5|Hoxa9|Hoxb13|Isl2|Mef2|Myf|NF-I|Nkx6-1|Octamer|Pbx-1|Pou2f1|Pou3f2|Pou3f3|RP58|STAT|Sox|YY1
ENSG00000137766,PPARG|Tcf
ENSG00000137767,E2A|Sp1|TLX1::NFIC
ENSG00000137770,ATF|E2F|Elf1|Elf3|Err-alpha|Foxc1|HNF1|Hoxa13|Hoxa5|Hoxb3|Hsf|KROX|Nrf-1|Obox3|Otx2|Pitx3|Pou2f1|RXR|SF1|Sp1
ENSG00000137776,CDP|CHX10|Err-alpha|Gbx2|Hoxa3|Hoxa5|Hoxb3|Hoxb4|LXR|Lhx3|Lhx4|NR4A2|Ncx|Nrf-1|Nrf-2|OTX|Obox3|Octamer|Pax-6|Pax7|Pou2f1|Pou3f2|Prrx2|Rfx|Sp1|Zfp161
ENSG00000137801,AREB6|CTCF|Cdx2|Egr|Esr1|Ets|HNF4|Hlx1|Hoxb9|Hsf|Irf|Isl2|KROX|Mrg|NERF1a|NF-Y|NF-kappaB|Nrf-1|STAT|Sp1|Sp4|Srf|TEF-1|TLX1::NFIC
ENSG00000137802,AP-2|Arid3a|CTCF|Egr|GATA|Gsc|KROX|Obox3|Pax-5|RXR|Rfx|Sp1|Srf
ENSG00000137804,CTCF|Klf7|Sp1
ENSG00000137806,Tal1
ENSG00000137807,GABP|NF-Y|Nrf-1|TEF-1|Tel2
ENSG00000137808,Nrf-1|Sp1|Sp4|Tal1beta
ENSG00000137809,AP-1|AP-4|Ets|Nkx2|Sp1|Zic
ENSG00000137812,Klf7|Nkx2|Nrf-1|Pou4f3|Sp1|YY1
ENSG00000137814,ATF3|ATF|CREB|Jundm2|Mef2|PU.1|RREB-1
ENSG00000137815,KROX|Sp1
ENSG00000137817,ATF3|Arnt|Foxa|HEN1|Myf|Nrf-1|Octamer
ENSG00000137818,Elk1|GABP|Mef2|Myc|NF-Y|Nrf-1
ENSG00000137819,AREB6|Sp4
ENSG00000137821,CTCF|E2F|Elk1|Ets|GABP|Hoxa13|Hoxb9|Myf|Nrf-2|Rfx|STAT|Tel2
ENSG00000137822,Ehf|Elk1|Ets|GABP|HEN1|Klf7|Nrf-1|Nrf-2|Sp1|Sp4
ENSG00000137824,ATF3|ATF|CREB|Jundm2|Klf7|Lmo2-complex|Pou2f1|Sp1
ENSG00000137825,CTCF|Egr|Elk1|Err-alpha|GABP|INSM1|KROX|Klf7|Rfx|SF1|Sp1|Sp4
ENSG00000137831,Arid3a|Hoxa9|Hoxb9|Klf7|NF-Y|NF-kappaB|OTX|Obox6|RAR|Sp4|Tgif1|Vax2
ENSG00000137834,ATF|Arid3a|CTCF|E2F|Hoxb13|Hoxb9|KROX|Klf7|Maf|NF-Y|Sp1
ENSG00000137841,CTCF|E2A|Elf1|Ets|Foxd1|GABP|NERF1a|NF-kappaB|PU.1|Zic
ENSG00000137842,GABP|Myf|Rfx
ENSG00000137843,AP-1|AP-4|Ascl2|CACD|HEB|HEN1|Jundm2|MIF-1|Mef2|Myf|NF-E2|Nrf-2|PPARG|RREB-1|Rfx|Sp1
ENSG00000137845,Arid3a|Dlx3|Ebox|Ehf|Elf3|Elk1|Ets|GABP|Hoxa9|Hoxb4|Hoxb9|Irf|KROX|Lhx3|Lhx4|MafB|Mef2|Myc|Nrf-1|OTX|PU.1|Phox2a|Pou3f2|Pou6f1|Sp1|Sp4|Tel2|Zfp161
ENSG00000137857,E2F|GABP|Klf7|NRSF|RREB-1|Sp1|Zfp161
ENSG00000137860,HNF1|Lhx3|NF-Y|Nkx6-1
ENSG00000137868,AP-1|Klf7|PPARG|RP58|TLX1::NFIC
ENSG00000137869,Foxa|Foxd1|HEB|Hoxa7|Hoxb3|Hoxb7|Lhx3|NF-I|NR3C|OTX|Pdx1|SF1|Tal1
ENSG00000137871,Esr1|Nobox|YY1
ENSG00000137872,CTCF|Egr|FEV|Hmx|Hoxb9|Irf|LF-A1|Mef2|Nkx2|Pbx-1|Pdx1|RAR|Sp1|Sp4|Tal1beta
ENSG00000137875,Nrf-1
ENSG00000137876,CTCF|Ets|GABP|Hoxa7|Hoxb4|Nrf-2|PU.1
ENSG00000137877,ATF3|E2A|HEB|Klf7|PPARG
ENSG00000137878,AP-2|Arid3a|FEV|Foxa|Foxd3|Foxj2|HEB|Hmx|Hoxa7|Hoxb13|Hoxb9|Irf|Lhx3|Mef2|Myf|NF-I|NR4A2|Octamer|Osf2|Pdx1|Pou2f1|Prrx2|RREB-1|RXR|TBX5
ENSG00000137880,Elk1|GABP|HEN1|HNF4|Lmo2-complex|NF-I|NF-Y|STAT|Sp4|TLX1::NFIC
ENSG00000137936,AP-4|ATF4|ATF|Arid3a|Bach1|Bach2|CTCF|E2A|E2F|Egr|Esr1|Ets|Foxa|Foxj2|Gfi1|Gsc|HEB|HEN1|HNF1|Hlx1|Hoxa7|Hoxb4|Hoxb8|Hoxc9|Klf7|Lhx3|Mef2|Myf|NF-I|Nobox|Nrf-2|OTX|Octamer|PU.1|Pax7|Pitx3|Pou2f1|Pou3f2|Pou4f3|Sp1|TEF-1|TLX1::NFIC|Tcf|Zfp161
ENSG00000137941,Barx2|CTCF|Dbx2|Dmbx1|Err-alpha|Ets|Foxa|Foxc1|Foxd1|Foxd3|Foxj1|GLI|Gbx1|HEB|Hlx1|Hlxb9|Hoxa13|Hoxa5|Hoxa7|Hoxb13|Hoxb7|Hoxd8|Hsf|Isl2|MIF-1|Mef2|Mrg|Msx-1|Msx2|NF-Y|Nkx2|Nkx6-1|Nrf-2|OTX|Pbx-1|Phox2a|Pou2f1|Pou3f2|Pou3f4|Pou6f1|RAR|Rfx|Srf|YY1
ENSG00000137942,AP-1|Bach1|Barhl1|E2A|Gfi1|Hlx1|Hlxb9|Hoxb7|Klf7|LXR|Mef2|Mrg|Msx2|NRSF|Nanog|Nkx6-1|Nobox|OTX|PU.1|Pax7|Phox2a|Pou3f2|RREB-1|Sp1|Tgif1|Vax2
ENSG00000137944,E2F|Klf7|Sp4
ENSG00000137947,Arid3a|CHX10|Ets|FEV|Myf|Tgif1|Vax2
ENSG00000137948,AP-4|Arnt|Ebox|Myc|Stra13
ENSG00000137955,Err-alpha
ENSG00000137959,HNF1
ENSG00000137960,E2A|Hoxb9|Ncx|Pou4f3|RORalpha1|Sp1|TEF-1|YY1
ENSG00000137962,Rfx
ENSG00000137965,Irf|Nkx6-1|TLX1::NFIC
ENSG00000137968,NF-Y|Octamer
ENSG00000137975,Hoxa9|Isl2|Klf7|NF-Y|Nkx2|Octamer|Pou2f1|STAT|Tcf
ENSG00000137976,Dbx2|Dmbx1|FEV|Foxa|Foxd3|NF-I|Nkx2|Nkx6-1|Nrf-2|Otx2|Pax-6|Pou2f1|Pou6f1|Rfx|TLX1::NFIC
ENSG00000137996,Nrf-1|PPARG
ENSG00000138002,Arid3a|Err-alpha|Ets|GABP|Klf7|NR4A2|Nrf-1|Pou4f3|Pou6f1|RORalpha1|SF1|Tcf|Tel2
ENSG00000138018,Foxc1|GCNF|HNF4|LRH1|Myc|Nrf-1|PPARG|Pou6f1|RXR::LXR|Sp1
ENSG00000138028,E2A|Myf|RREB-1|Sp1
ENSG00000138029,NR4A2|Nrf-2|RAR|Sp1
ENSG00000138030,AP-1|AP-4|ATF3|Arnt|Ascl2|CTCF|E2A|HEB|HNF1|HNF4|Hoxb4|Myc|Myf|NF-Y|NF-kappaB|NR3C|Nkx6-1|OTX|PPARG|RREB-1|RXR::LXR|STAT|Tal1|Tcf|znf143
ENSG00000138031,ATF3|CTCF|Ets|Sp1
ENSG00000138032,Arid3a|E2A|E2F|Egr|Elf3|HNF4|Hlx1|Hoxd8|KROX|Klf7|Lhx3|Mef2|NF-Y|NF-kappaB|Obox3|Obox6|Pbx-1|Pou2f1|Pou3f4|RORalpha1|RP58|Sp1|Sp4
ENSG00000138035,Arid3a|GCNF|NF-Y|NF-kappaB|Pou2f1|RP58|Tal1beta
ENSG00000138036,Barhl1|HNF6|Hmx|Hoxb8|Mrg1::Hoxa9|Nkx6-1|Nobox|Pou4f3|Rfx
ENSG00000138039,Ascl2|Barhl1|Barx1|Dbx1|Dbx2|En-1|Esx1|Hoxa3|Hoxa5|Hoxb3|Hoxc6|Hoxd8|Isl2|Msx-1|Nkx6-1|Otx2|Pax7|Pdx1|Phox2a|Pou2f1|Pou3f2|Pou3f4|Pou4f3|Prrx1|Prrx2|Rfx|Sp1
ENSG00000138041,Lmo2-complex|Myf|Rfx
ENSG00000138050,Arid3a|Arnt|E2F|Ebox|Hoxc9|Myc|Nkx6-1|Pou4f3|Prrx1|RREB-1
ENSG00000138061,AP-4|CTCF|E2A|E2F|HNF1|Rfx|Zfp161
ENSG00000138068,E2A|Klf7|Sp1|Sp4
ENSG00000138069,Elf3|FEV|HEN1|Hlx1|Hoxb13|Lhx3|Lmo2-complex|Nkx6-1|Sp1|Tgif1|YY1
ENSG00000138071,Egr|Elk1|Ets|GABP|Gfi1|MafB|Nrf-2|TEF-1
ENSG00000138073,AP-1|Nrf-1|PPARG|YY1
ENSG00000138074,E2A|HNF4|RORalpha1|SF1|Sp1|Sp4|TLX1::NFIC|YY1
ENSG00000138075,SF1|znf143
ENSG00000138078,Arid3a|Dlx3|GABP|Hoxa7|Hoxb4|Klf7|Nkx6-1|RORalpha1|Rfx|Sp1|Sp4|Tcf
ENSG00000138079,HNF4|Mef2|Mrg1::Hoxa9|RP58
ENSG00000138080,AP-1|AP-4|Ascl2|GATA|HEB|HNF4|Hsf|Myf
ENSG00000138081,Barhl1|Barx2|CACD|En-1|Eomes|Err-alpha|Esx1|Foxd3|Gsc|HNF4|Hoxa9|Hoxb4|INSM1|Nanog|Nkx6-1|Nobox|OTX|Octamer|PPARG|PPAR|Pax-5|Pax-6|Pax7|Phox2a|Pou3f2|Pou4f3|Prrx1|RAR|Sp4|TBX5|Tal1beta|Zic
ENSG00000138083,Rfx|Sp1
ENSG00000138085,E2A|E2F|Klf7|NRSF|RORalpha1|Sp1|Sp4|YY1
ENSG00000138092,Nrf-2|Tel2
ENSG00000138095,CREB|CTCF|Cdx2|E2A|Err-alpha|Ets|Foxa|Foxd3|Gfi1|HNF6|Hlx1|Hoxa3|Hoxa5|Hoxa9|Hoxb9|Hoxc9|Irf|Mef2|Mrg1::Hoxa9|Mrg|Nkx2|Pou2f1|Pou3f2|RAR|RREB-1|Rfx|Tgif1
ENSG00000138100,AP-1|Ascl2|Bach1|Bach2|HNF4|NF-E2|Nrf-2|OTX|TCF11::MafG|Tal1
ENSG00000138101,AP-4|Ascl2|CTCF|Dmbx1|Elk1|Ets|Foxd1|HEB|HNF4|HNF6|Hoxa13|Hoxb4|Irf|LRH1|Lhx3|Mef2|NF-I|NF-Y|NR4A2|Nrf-2|OTX|Octamer|Otx2|PU.1|Phox2a|Pou2f1|Prrx2|RAR|RORalpha1
ENSG00000138107,AP-2|CTCF|GCNF|Klf7|NF-Y|Nrf-1|Pdx1|Sp1|Sp4|Tcf
ENSG00000138111,Arid3a|KROX
ENSG00000138119,Barhl1|Barx1|CHX10|Cdx2|En-1|GATA|Gbx2|Hlxb9|Hoxa5|Hoxb7|Hsf|Irf|Isl2|Lhx3|Mef2|NERF1a|NF-I|Nkx1-1|Nkx2|Octamer|Otx2|Pax7|Phox2a|Pou2f1|Pou3f3|Pou6f1|Prrx2|Tcf
ENSG00000138131,AP-4|E2A|Esr1|Esr2|Myf|NF-Y|STAT|Tal1
ENSG00000138134,Ascl2|Bach1|Err-alpha|Hoxa5|Hoxb13|Hoxb9|Lhx3|MIF-1|Myf|Octamer|PU.1|Pou2f1|Pou5f1|Prrx2|Rfx|SF1|Sp1|Zfp161
ENSG00000138135,HNF4|Klf7|Sp1
ENSG00000138136,Barx2|CHX10|Dlx5|Hlx1|Hoxa7|Hoxb4|Hoxc9|KROX|Lhx3|Mef2|Msx-1|Myf|Nkx6-1|Nobox|Pax-6|Phox2a|Pou3f2|Pou4f3|Pou6f1|Prrx1|RP58|RREB-1|Sp1|Sp4|TBX5|Tal1|Vax2
ENSG00000138138,AP-1|ATF|Elk1|Foxa|Lhx3|Mef2|NR4A2|Nanog|RAR|Tal1|Tal1beta|p53
