EnsemblId,TranscriptionFactorBindingSites
ENSG00000137100,Ehf
ENSG00000137100,Elk1
ENSG00000137100,Ets
ENSG00000137100,GABP
ENSG00000137100,GABP
ENSG00000137100,Hlx1
ENSG00000137100,Hoxd8
ENSG00000137100,Lhx3
ENSG00000137100,NF-kappaB
ENSG00000137100,Nkx6-1
ENSG00000137100,PPARG
ENSG00000137100,RREB-1
ENSG00000137100,Rfx
ENSG00000137100,Sp1
ENSG00000137100,Tcf
ENSG00000137100,Tcf
ENSG00000137100,Tel2
ENSG00000137100,Tgif1
ENSG00000137101,AP-4
ENSG00000137101,Ascl2
ENSG00000137101,KROX
ENSG00000137101,RAR
ENSG00000137101,RREB-1
ENSG00000137101,Tal1
ENSG00000137103,AP-1
ENSG00000137103,CTCF
ENSG00000137103,Klf7
ENSG00000137103,Myf
ENSG00000137103,NF-Y
ENSG00000137103,NR4A2
ENSG00000137103,Nkx6-1
ENSG00000137103,Pou6f1
ENSG00000137103,Rfx
ENSG00000137103,Sp1
ENSG00000137103,Sp4
ENSG00000137103,Zic
ENSG00000137124,Egr
ENSG00000137124,Hoxa5
ENSG00000137133,CTCF
ENSG00000137133,Elk1
ENSG00000137133,Klf7
ENSG00000137133,Myf
ENSG00000137133,NF-Y
ENSG00000137133,Sp1
ENSG00000137133,Sp4
ENSG00000137133,Zic
ENSG00000137135,HNF4
ENSG00000137135,KROX
ENSG00000137135,Klf7
ENSG00000137135,NF-I
ENSG00000137135,Nrf-2
ENSG00000137135,Pitx3
ENSG00000137135,Sp1
ENSG00000137142,NF-Y
ENSG00000137145,Dmbx1
ENSG00000137145,Eomes
ENSG00000137145,GATA
ENSG00000137145,Irf
ENSG00000137145,Lhx3
ENSG00000137145,Mef2
ENSG00000137145,Mef2
ENSG00000137145,NERF1a
ENSG00000137145,Osf2
ENSG00000137145,Pax7
ENSG00000137145,RAR
ENSG00000137145,STAT
ENSG00000137145,Srf
ENSG00000137145,TBX5
ENSG00000137145,Tcf
ENSG00000137154,Elk1
ENSG00000137154,GABP
ENSG00000137154,PU.1
ENSG00000137161,Bach2
ENSG00000137161,GABP
ENSG00000137161,Maf
ENSG00000137161,NF-Y
ENSG00000137161,Nrf-2
ENSG00000137161,Nrf-2
ENSG00000137161,RP58
ENSG00000137161,Sp1
ENSG00000137161,Tal1beta
ENSG00000137166,AP-4
ENSG00000137166,ATF6
ENSG00000137166,Ascl2
ENSG00000137166,Barhl1
ENSG00000137166,Dbx2
ENSG00000137166,E2A
ENSG00000137166,E2A
ENSG00000137166,E4F1
ENSG00000137166,Egr
ENSG00000137166,Elk1
ENSG00000137166,En-1
ENSG00000137166,Esx1
ENSG00000137166,Foxc1
ENSG00000137166,HEB
ENSG00000137166,HEN1
ENSG00000137166,HNF4
ENSG00000137166,Hoxa13
ENSG00000137166,Hoxa3
ENSG00000137166,Hoxa9
ENSG00000137166,Hoxb3
ENSG00000137166,Hoxb7
ENSG00000137166,Hoxb9
ENSG00000137166,Hoxc6
ENSG00000137166,INSM1
ENSG00000137166,Isl2
ENSG00000137166,KROX
ENSG00000137166,Klf7
ENSG00000137166,LRH1
ENSG00000137166,MIF-1
ENSG00000137166,Mrg
ENSG00000137166,Myf
ENSG00000137166,NF-kappaB
ENSG00000137166,NF-kappaB
ENSG00000137166,NF-kappaB
ENSG00000137166,NF-kappaB
ENSG00000137166,NR3C
ENSG00000137166,NRSF
ENSG00000137166,NRSF
ENSG00000137166,Nanog
ENSG00000137166,Nkx6-1
ENSG00000137166,Nobox
ENSG00000137166,Nrf-2
ENSG00000137166,PPARG
ENSG00000137166,PPARG
ENSG00000137166,PPAR
ENSG00000137166,Pax-6
ENSG00000137166,Pax7
ENSG00000137166,Phox2a
ENSG00000137166,Pou2f1
ENSG00000137166,Pou3f2
ENSG00000137166,Pou3f4
ENSG00000137166,Prrx1
ENSG00000137166,Prrx2
ENSG00000137166,RREB-1
ENSG00000137166,Rfx
ENSG00000137166,Rfx
ENSG00000137166,Rfx
ENSG00000137166,STAT
ENSG00000137166,Sp1
ENSG00000137166,Sp4
ENSG00000137166,Tcf
ENSG00000137166,Tcf
ENSG00000137168,Elk1
ENSG00000137168,Ets
ENSG00000137168,GABP
ENSG00000137168,GABP
ENSG00000137168,GABP
ENSG00000137168,NF-Y
ENSG00000137168,NF-Y
ENSG00000137168,Nrf-2
ENSG00000137168,Tel2
ENSG00000137171,AP-1
ENSG00000137171,Bach2
ENSG00000137171,GCNF
ENSG00000137171,Hsf
ENSG00000137171,KROX
ENSG00000137171,Klf7
ENSG00000137171,NR4A2
ENSG00000137171,Olf-1
ENSG00000137171,PPARG
ENSG00000137171,RAR
ENSG00000137171,SF1
ENSG00000137171,Sp1
ENSG00000137171,Sp4
ENSG00000137171,TEF-1
ENSG00000137171,Tcf
ENSG00000137177,Arid3a
ENSG00000137177,Hoxc9
ENSG00000137177,Klf7
ENSG00000137177,NF-I
ENSG00000137177,Octamer
ENSG00000137177,Pou2f1
ENSG00000137177,Pou5f1
ENSG00000137185,Err-alpha
ENSG00000137185,GABP
ENSG00000137185,GABP
ENSG00000137185,RORalpha1
ENSG00000137185,RORalpha1
ENSG00000137185,SF1
ENSG00000137193,AP-1
ENSG00000137193,AP-1
ENSG00000137193,Arnt
ENSG00000137193,Bach1
ENSG00000137193,Bach2
ENSG00000137193,CTCF
ENSG00000137193,E2F
ENSG00000137193,Egr
ENSG00000137193,Err-alpha
ENSG00000137193,GLI
ENSG00000137193,HNF4
ENSG00000137193,Hoxd8
ENSG00000137193,Maf
ENSG00000137193,Myc
ENSG00000137193,Myc
ENSG00000137193,NF-kappaB
ENSG00000137193,Osf2
ENSG00000137193,RAR
ENSG00000137193,RORalpha1
ENSG00000137193,RORalpha1
ENSG00000137193,RREB-1
ENSG00000137193,Sp1
ENSG00000137193,Tcf
ENSG00000137193,Tgif1
ENSG00000137193,YY1
ENSG00000137193,Zic
ENSG00000137193,Zic
ENSG00000137193,znf143
ENSG00000137198,Ets
ENSG00000137198,Myf
ENSG00000137198,Otx2
ENSG00000137198,RP58
ENSG00000137200,AP-4
ENSG00000137200,AP-4
ENSG00000137200,ATF3
ENSG00000137200,ATF4
ENSG00000137200,ATF
ENSG00000137200,ATF
ENSG00000137200,CREB
ENSG00000137200,CREB
ENSG00000137200,CTCF
ENSG00000137200,Crx
ENSG00000137200,E2A
ENSG00000137200,Elk1
ENSG00000137200,Ets
ENSG00000137200,Ets
ENSG00000137200,Ets
ENSG00000137200,GATA
ENSG00000137200,HEB
ENSG00000137200,Jundm2
ENSG00000137200,Myf
ENSG00000137200,NF-I
ENSG00000137200,NR3C
ENSG00000137200,NR3C
ENSG00000137200,Nkx2
ENSG00000137200,Nrf-1
ENSG00000137200,Nrf-2
ENSG00000137200,Pbx
ENSG00000137200,Pitx3
ENSG00000137200,Tal1
ENSG00000137203,AREB6
ENSG00000137203,CTCF
ENSG00000137203,Dmbx1
ENSG00000137203,Elk1
ENSG00000137203,Gsc
ENSG00000137203,Irf
ENSG00000137203,Klf7
ENSG00000137203,Myc
ENSG00000137203,Nrf-1
ENSG00000137203,Obox6
ENSG00000137203,PU.1
ENSG00000137203,Pax-6
ENSG00000137203,Pou5f1
ENSG00000137203,RAR
ENSG00000137203,RBP-Jkappa
ENSG00000137203,RREB-1
ENSG00000137203,Sp1
ENSG00000137204,HNF4
ENSG00000137204,HNF4
ENSG00000137204,LXR
ENSG00000137204,PPARG
ENSG00000137204,PPARG
ENSG00000137204,RAR
ENSG00000137204,RREB-1
ENSG00000137204,RXR::LXR
ENSG00000137207,Rfx
ENSG00000137207,STAT
ENSG00000137210,Elk1
ENSG00000137210,Klf7
ENSG00000137210,Sp1
ENSG00000137216,Arid3a
ENSG00000137216,Ascl2
ENSG00000137216,Crx
ENSG00000137216,Egr
ENSG00000137216,Esr1
ENSG00000137216,GATA
ENSG00000137216,GLI
ENSG00000137216,HEN1
ENSG00000137216,HEN1
ENSG00000137216,HNF4
ENSG00000137216,HNF4
ENSG00000137216,KROX
ENSG00000137216,Klf7
ENSG00000137216,Myf
ENSG00000137216,NF-I
ENSG00000137216,NF-kappaB
ENSG00000137216,NF-kappaB
ENSG00000137216,Nrf-1
ENSG00000137216,PPARG
ENSG00000137216,RREB-1
ENSG00000137216,Sp1
ENSG00000137216,Tal1beta
ENSG00000137216,Zfp161
ENSG00000137218,CTCF
ENSG00000137218,Egr
ENSG00000137218,GCNF
ENSG00000137218,INSM1
ENSG00000137218,KROX
ENSG00000137218,PPARG
ENSG00000137218,RXR::LXR
ENSG00000137218,Sp1
ENSG00000137218,Sp4
ENSG00000137221,Ascl2
ENSG00000137221,Bach2
ENSG00000137221,FXR
ENSG00000137221,HEN1
ENSG00000137221,Irf
ENSG00000137221,Klf7
ENSG00000137221,Myf
ENSG00000137221,NF-kappaB
ENSG00000137221,NF-kappaB
ENSG00000137221,NF-kappaB
ENSG00000137221,NF-kappaB
ENSG00000137221,PPARG
ENSG00000137221,PPAR
ENSG00000137221,Sp1
ENSG00000137221,Sp4
ENSG00000137221,Tal1
ENSG00000137221,Tal1beta
ENSG00000137221,Tcf
ENSG00000137225,AP-4
ENSG00000137225,NERF1a
ENSG00000137225,RREB-1
ENSG00000137251,HNF1
ENSG00000137251,HNF1
ENSG00000137251,HNF1
ENSG00000137251,HNF1
ENSG00000137251,HNF4
ENSG00000137251,Mrg
ENSG00000137251,Mrg
ENSG00000137251,Nrf-2
ENSG00000137251,Pbx-1
ENSG00000137251,Pou2f1
ENSG00000137252,ATF3
ENSG00000137252,Ets
ENSG00000137252,Sp1
ENSG00000137259,ATF
ENSG00000137259,ATF
ENSG00000137259,ATF
ENSG00000137259,CREB
ENSG00000137259,Jundm2
ENSG00000137259,NF-Y
ENSG00000137259,Octamer
ENSG00000137261,Ets
ENSG00000137261,Nrf-1
ENSG00000137261,OTX
ENSG00000137261,Obox3
ENSG00000137261,Rfx
ENSG00000137261,Zfp161
ENSG00000137265,AP-1
ENSG00000137265,AP-1
ENSG00000137265,E2F
ENSG00000137265,PPARG
ENSG00000137265,PU.1
ENSG00000137265,RORalpha1
ENSG00000137265,Sp1
ENSG00000137265,Sp4
ENSG00000137266,Ascl2
ENSG00000137266,Egr
ENSG00000137266,Err-alpha
ENSG00000137266,GABP
ENSG00000137266,HEN1
ENSG00000137266,KROX
ENSG00000137266,Klf7
ENSG00000137266,Lhx3
ENSG00000137266,Mef2
ENSG00000137266,Myf
ENSG00000137266,PPARG
ENSG00000137266,Pax7
ENSG00000137266,Pou2f1
ENSG00000137266,Pou3f2
ENSG00000137266,Prrx2
ENSG00000137266,Rfx
ENSG00000137266,Sp1
ENSG00000137266,Sp4
ENSG00000137267,ATF3
ENSG00000137267,ATF4
ENSG00000137267,ATF
ENSG00000137267,ATF
ENSG00000137267,CREB
ENSG00000137267,CREB
ENSG00000137267,E2A
ENSG00000137267,Jundm2
ENSG00000137267,KROX
ENSG00000137267,NRSF
ENSG00000137267,Nrf-2
ENSG00000137267,Sp1
ENSG00000137267,TCF11::MafG
ENSG00000137267,YY1
ENSG00000137269,AP-1
ENSG00000137269,AP-2
ENSG00000137269,Crx
ENSG00000137269,Ets
ENSG00000137269,Ets
ENSG00000137269,HNF4
ENSG00000137269,HNF4
ENSG00000137269,Hoxd8
ENSG00000137269,Mef2
ENSG00000137269,Nrf-2
ENSG00000137269,Pou5f1
ENSG00000137269,Pou6f1
ENSG00000137269,TEF-1
ENSG00000137269,Tel2
ENSG00000137270,Esr1
ENSG00000137270,Esr2
ENSG00000137270,Hoxa5
ENSG00000137270,RP58
ENSG00000137273,Dlx2
ENSG00000137273,Hoxa5
ENSG00000137273,Hoxb6
ENSG00000137273,INSM1
ENSG00000137274,AP-4
ENSG00000137274,Ascl2
ENSG00000137274,CTCF
ENSG00000137274,Hoxa13
ENSG00000137274,Nrf-1
ENSG00000137274,OTX
ENSG00000137274,PPARG
ENSG00000137275,E2F
ENSG00000137275,Ehf
ENSG00000137275,GABP
ENSG00000137275,HNF6
ENSG00000137275,Klf7
ENSG00000137275,STAT
ENSG00000137275,STAT
ENSG00000137275,STAT
ENSG00000137275,Sp4
ENSG00000137285,AP-4
ENSG00000137285,ATF4
ENSG00000137285,Ascl2
ENSG00000137285,CTCF
ENSG00000137285,E2A
ENSG00000137285,E2A
ENSG00000137285,E4F1
ENSG00000137285,Hsf
ENSG00000137285,INSM1
ENSG00000137285,Jundm2
ENSG00000137285,Klf7
ENSG00000137285,Mrg1::Hoxa9
ENSG00000137285,Mrg
ENSG00000137285,Myf
ENSG00000137285,NF-Y
ENSG00000137285,Pbx-1
ENSG00000137285,RORalpha1
ENSG00000137285,RORalpha1
ENSG00000137285,RREB-1
ENSG00000137285,Sp1
ENSG00000137285,Sp4
ENSG00000137285,Zfp161
ENSG00000137288,E2F
ENSG00000137288,Klf7
ENSG00000137288,Nrf-1
ENSG00000137288,Octamer
ENSG00000137288,Pou5f1
ENSG00000137288,Sp1
ENSG00000137288,Stra13
ENSG00000137288,Zfp161
ENSG00000137309,Bach1
ENSG00000137309,Bach2
ENSG00000137309,Dlx2
ENSG00000137309,Dlx3
ENSG00000137309,E2A
ENSG00000137309,E2A
ENSG00000137309,E2F
ENSG00000137309,Egr
ENSG00000137309,Elk1
ENSG00000137309,Ets
ENSG00000137309,GABP
ENSG00000137309,Isx
ENSG00000137309,KROX
ENSG00000137309,Klf7
ENSG00000137309,Lhx3
ENSG00000137309,Myf
ENSG00000137309,Myf
ENSG00000137309,Myf
ENSG00000137309,NERF1a
ENSG00000137309,Nanog
ENSG00000137309,Nrf-2
ENSG00000137309,Nrf-2
ENSG00000137309,OTX
ENSG00000137309,Octamer
ENSG00000137309,Pax-4
ENSG00000137309,Pax-6
ENSG00000137309,Pbx-1
ENSG00000137309,Pdx1
ENSG00000137309,Pou2f1
ENSG00000137309,Sp1
ENSG00000137309,Sp4
ENSG00000137309,Tal1beta
ENSG00000137309,Tel2
ENSG00000137309,YY1
ENSG00000137309,YY1
ENSG00000137309,YY1
ENSG00000137309,Zfp161
ENSG00000137310,Egr
ENSG00000137310,KROX
ENSG00000137310,Klf7
ENSG00000137310,NF-Y
ENSG00000137310,Nrf-1
ENSG00000137310,Sp1
ENSG00000137310,Sp4
ENSG00000137312,HNF4
ENSG00000137312,NF-kappaB
ENSG00000137312,Sp1
ENSG00000137312,Sp4
ENSG00000137313,CREB
ENSG00000137313,Ets
ENSG00000137313,MafB
ENSG00000137313,NR4A2
ENSG00000137313,PPARG
ENSG00000137313,Sp1
ENSG00000137331,NF-kappaB
ENSG00000137331,RORalpha1
ENSG00000137331,Sp1
ENSG00000137331,Sp4
ENSG00000137337,AP-1
ENSG00000137337,Bach2
ENSG00000137337,CTCF
ENSG00000137337,GABP
ENSG00000137337,HEB
ENSG00000137337,Klf7
ENSG00000137337,NF-E2
ENSG00000137337,NF-Y
ENSG00000137337,NF-Y
ENSG00000137337,Nrf-2
ENSG00000137337,RORalpha1
ENSG00000137337,Sp1
ENSG00000137337,Sp4
ENSG00000137337,znf143
ENSG00000137343,GABP
ENSG00000137343,HNF4
ENSG00000137343,HNF4
ENSG00000137343,HNF4
ENSG00000137343,Klf7
ENSG00000137343,NR4A2
ENSG00000137343,PPARG
ENSG00000137343,PPARG
ENSG00000137343,PPAR
ENSG00000137343,RAR
ENSG00000137343,RREB-1
ENSG00000137343,RXR::LXR
ENSG00000137343,RXR
ENSG00000137343,Rfx
ENSG00000137343,Rfx
ENSG00000137343,Sp4
ENSG00000137364,AP-4
ENSG00000137364,AP-4
ENSG00000137364,Barx2
ENSG00000137364,Dbx2
ENSG00000137364,En-1
ENSG00000137364,HEB
ENSG00000137364,Msx-1
ENSG00000137364,NF-kappaB
ENSG00000137364,NF-kappaB
ENSG00000137364,NRSF
ENSG00000137364,Pax-6
ENSG00000137364,Rfx
ENSG00000137392,AP-4
ENSG00000137392,E2A
ENSG00000137392,HEB
ENSG00000137392,HEN1
ENSG00000137392,Myc
ENSG00000137392,Nrf-1
ENSG00000137392,RXR
ENSG00000137393,AP-1
ENSG00000137393,AP-1
ENSG00000137393,AP-1
ENSG00000137393,Arid3a
ENSG00000137393,Bach1
ENSG00000137393,CACD
ENSG00000137393,CHX10
ENSG00000137393,E2A
ENSG00000137393,Foxa
ENSG00000137393,HEN1
ENSG00000137393,Hsf
ENSG00000137393,LRH1
ENSG00000137393,Mrg1::Hoxa9
ENSG00000137393,Myf
ENSG00000137393,NF-E2
ENSG00000137393,Pou2f1
ENSG00000137393,Prrx2
ENSG00000137393,RORalpha1
ENSG00000137393,RORalpha1
ENSG00000137393,STAT
ENSG00000137393,TEF-1
ENSG00000137404,Elk1
ENSG00000137404,Klf7
ENSG00000137404,PPARG
ENSG00000137404,Sp1
ENSG00000137409,Ascl2
ENSG00000137409,E2A
ENSG00000137409,Egr
ENSG00000137409,GCNF
ENSG00000137409,HEN1
ENSG00000137409,Hsf
ENSG00000137409,Klf7
ENSG00000137409,Myc
ENSG00000137409,Myf
ENSG00000137409,RREB-1
ENSG00000137409,Sp1
ENSG00000137409,Sp4
ENSG00000137409,Stra13
ENSG00000137411,Gfi1
ENSG00000137411,STAT
ENSG00000137411,znf143
ENSG00000137413,Ebox
ENSG00000137413,Egr
ENSG00000137413,Ets
ENSG00000137413,Foxa
ENSG00000137413,GABP
ENSG00000137413,KROX
ENSG00000137413,NERF1a
ENSG00000137413,NF-Y
ENSG00000137413,NF-Y
ENSG00000137413,NR4A2
ENSG00000137413,Nrf-2
ENSG00000137413,RAR
ENSG00000137413,Sp1
ENSG00000137413,Sp4
ENSG00000137413,Stra13
ENSG00000137413,Tel2
ENSG00000137414,Elk1
ENSG00000137414,GABP
ENSG00000137414,GABP
ENSG00000137414,Klf7
ENSG00000137414,Sp1
ENSG00000137420,CTCF
ENSG00000137420,Ehf
ENSG00000137420,GABP
ENSG00000137420,GABP
ENSG00000137420,HNF4
ENSG00000137420,HNF4
ENSG00000137420,HNF4
ENSG00000137420,Klf7
ENSG00000137420,Nrf-1
ENSG00000137420,OTX
ENSG00000137420,PPARG
ENSG00000137420,PPARG
ENSG00000137420,PPAR
ENSG00000137420,RXR::LXR
ENSG00000137434,Elk1
ENSG00000137434,Elk1
ENSG00000137434,GABP
ENSG00000137434,Hoxc9
ENSG00000137434,Hoxd8
ENSG00000137434,RREB-1
ENSG00000137434,Sp1
ENSG00000137440,Klf7
ENSG00000137441,CTCF
ENSG00000137449,Ascl2
ENSG00000137449,Bach2
ENSG00000137449,HEN1
ENSG00000137449,Klf7
ENSG00000137449,MIF-1
ENSG00000137449,Maf
ENSG00000137449,NRSF
ENSG00000137449,Nrf-2
ENSG00000137449,Nrf-2
ENSG00000137449,Sp1
ENSG00000137449,Zfp161
ENSG00000137460,GABP
ENSG00000137460,GATA
ENSG00000137460,HNF4
ENSG00000137460,HNF4
ENSG00000137460,PPARG
ENSG00000137460,PPAR
ENSG00000137460,Pbx-1
ENSG00000137460,RORalpha1
ENSG00000137462,RORalpha1
ENSG00000137463,CTCF
ENSG00000137473,Ascl2
ENSG00000137473,E2A
ENSG00000137473,Hoxa13
ENSG00000137473,KROX
ENSG00000137473,NRSF
ENSG00000137473,Octamer
ENSG00000137473,Sp1
ENSG00000137473,Tcf
ENSG00000137473,Zic
ENSG00000137473,Zic
ENSG00000137474,AP-4
ENSG00000137474,ATF3
ENSG00000137474,Ascl2
ENSG00000137474,CTCF
ENSG00000137474,Crx
ENSG00000137474,E2A
ENSG00000137474,HEN1
ENSG00000137474,HNF4
ENSG00000137474,Hsf
ENSG00000137474,Jundm2
ENSG00000137474,LF-A1
ENSG00000137474,Myf
ENSG00000137474,PPARG
ENSG00000137474,Pitx3
ENSG00000137474,Rfx
ENSG00000137474,SF1
ENSG00000137474,Sp4
ENSG00000137474,TLX1::NFIC
ENSG00000137474,Tal1
ENSG00000137478,Dmbx1
ENSG00000137478,E2A
ENSG00000137478,E2F
ENSG00000137478,Egr
ENSG00000137478,Egr
ENSG00000137478,FEV
ENSG00000137478,GCNF
ENSG00000137478,HNF1
ENSG00000137478,HNF1
ENSG00000137478,HNF1
ENSG00000137478,HNF1
ENSG00000137478,Hoxa5
ENSG00000137478,KROX
ENSG00000137478,Maf
ENSG00000137478,Myc
ENSG00000137478,Myf
ENSG00000137478,Myf
ENSG00000137478,NF-E2
ENSG00000137478,NF-Y
ENSG00000137478,NF-kappaB
ENSG00000137478,NF-kappaB
ENSG00000137478,NF-kappaB
ENSG00000137478,NF-kappaB
ENSG00000137478,NR4A2
ENSG00000137478,Nrf-1
ENSG00000137478,Octamer
ENSG00000137478,Pou2f1
ENSG00000137478,RBP-Jkappa
ENSG00000137478,RREB-1
ENSG00000137478,Rfx
ENSG00000137478,Rfx
ENSG00000137478,SF1
ENSG00000137478,Sp1
ENSG00000137478,Sp4
ENSG00000137478,Zfp161
ENSG00000137478,Zic
ENSG00000137478,Zic
ENSG00000137486,CHX10
ENSG00000137486,CTCF
ENSG00000137486,Elf1
ENSG00000137486,Klf7
ENSG00000137486,Myf
ENSG00000137486,NF-kappaB
ENSG00000137486,NF-kappaB
ENSG00000137486,NF-kappaB
ENSG00000137486,Sp1
ENSG00000137491,AP-4
ENSG00000137491,NERF1a
ENSG00000137491,PPARG
ENSG00000137492,Barx1
ENSG00000137492,CACD
ENSG00000137492,Egr
ENSG00000137492,KROX
ENSG00000137492,Nrf-1
ENSG00000137492,Sp1
ENSG00000137492,Tcf
ENSG00000137494,Ascl2
ENSG00000137494,CDP
ENSG00000137494,CDP
ENSG00000137494,E2F
ENSG00000137494,Ehf
ENSG00000137494,Elf3
ENSG00000137494,Elk1
ENSG00000137494,Ets
ENSG00000137494,GABP
ENSG00000137494,GABP
ENSG00000137494,Nanog
ENSG00000137494,Rfx
ENSG00000137494,Tel2
ENSG00000137496,RAR
ENSG00000137497,E2F
ENSG00000137497,E2F
ENSG00000137497,Egr
ENSG00000137497,GABP
ENSG00000137497,INSM1
ENSG00000137497,KROX
ENSG00000137497,Klf7
ENSG00000137497,NF-Y
ENSG00000137497,NF-Y
ENSG00000137497,PU.1
ENSG00000137497,Rfx
ENSG00000137497,Sp1
ENSG00000137497,Sp4
ENSG00000137500,Elk1
ENSG00000137500,Klf7
ENSG00000137500,PPARG
ENSG00000137501,AP-4
ENSG00000137501,Arid3a
ENSG00000137501,Ascl2
ENSG00000137501,Dlx2
ENSG00000137501,Elf3
ENSG00000137501,Err-alpha
ENSG00000137501,FXR
ENSG00000137501,HNF1
ENSG00000137501,HNF1
ENSG00000137501,HNF4
ENSG00000137501,Hmx
ENSG00000137501,Hoxb8
ENSG00000137501,Hoxb9
ENSG00000137501,Hoxc9
ENSG00000137501,Isl2
ENSG00000137501,Mef2
ENSG00000137501,Octamer
ENSG00000137501,Pou2f1
ENSG00000137501,Pou2f1
ENSG00000137501,Pou2f1
ENSG00000137501,RAR
ENSG00000137501,RORalpha1
ENSG00000137501,RORalpha1
ENSG00000137501,RXR::LXR
ENSG00000137501,Sox
ENSG00000137501,TEF-1
ENSG00000137501,Tal1
ENSG00000137501,Tcf
ENSG00000137501,Tel2
ENSG00000137502,AP-4
ENSG00000137502,CACD
ENSG00000137502,Gfi1
ENSG00000137502,HEB
ENSG00000137502,Jundm2
ENSG00000137502,Klf7
ENSG00000137502,Myc
ENSG00000137502,Myf
ENSG00000137502,Pou2f1
ENSG00000137502,Pou6f1
ENSG00000137502,STAT
ENSG00000137502,YY1
ENSG00000137504,E2F
ENSG00000137504,Elk1
ENSG00000137504,Elk1
ENSG00000137504,GABP
ENSG00000137504,GABP
ENSG00000137504,LRH1
ENSG00000137504,Myf
ENSG00000137504,Pou2f1
ENSG00000137504,Sp1
ENSG00000137507,Elk1
ENSG00000137507,Ets
ENSG00000137507,HEB
ENSG00000137507,Klf7
ENSG00000137507,NF-kappaB
ENSG00000137507,NF-kappaB
ENSG00000137507,Nanog
ENSG00000137507,Sp4
ENSG00000137509,Crx
ENSG00000137509,Elk1
ENSG00000137509,GABP
ENSG00000137509,NF-Y
ENSG00000137509,Tel2
ENSG00000137513,ATF
ENSG00000137513,CREB
ENSG00000137513,CREB
ENSG00000137513,Jundm2
ENSG00000137513,Klf7
ENSG00000137513,Sp1
ENSG00000137513,Sp4
ENSG00000137547,Arnt
ENSG00000137547,Ebox
ENSG00000137547,Klf7
ENSG00000137547,Mrg1::Hoxa9
ENSG00000137547,Myc
ENSG00000137547,Myc
ENSG00000137547,Myc
ENSG00000137547,Sp1
ENSG00000137558,Ascl2
ENSG00000137558,Ebox
ENSG00000137558,Gfi1
ENSG00000137558,MafB
ENSG00000137558,MafK
ENSG00000137558,Mef2
ENSG00000137558,Sp1
ENSG00000137558,Tal1beta
ENSG00000137561,E2F
ENSG00000137563,Klf7
ENSG00000137571,AP-1
ENSG00000137571,CHX10
ENSG00000137571,HNF1
ENSG00000137571,HNF1
ENSG00000137571,HNF1
ENSG00000137571,Hoxb13
ENSG00000137571,Hoxd8
ENSG00000137571,KROX
ENSG00000137571,Mef2
ENSG00000137571,Mef2
ENSG00000137571,NF-kappaB
ENSG00000137571,NF-kappaB
ENSG00000137571,PU.1
ENSG00000137571,Pou3f2
ENSG00000137571,Pou5f1
ENSG00000137571,RAR
ENSG00000137571,RREB-1
ENSG00000137571,Sp1
ENSG00000137571,Sp4
ENSG00000137571,Tcf
ENSG00000137571,Tcf
ENSG00000137573,Arid3a
ENSG00000137573,CDP
ENSG00000137573,Dbx2
ENSG00000137573,Gbx1
ENSG00000137573,HNF6
ENSG00000137573,Hoxa9
ENSG00000137573,Hoxb13
ENSG00000137573,Hoxb9
ENSG00000137573,Hoxd8
ENSG00000137573,KROX
ENSG00000137573,LXR
ENSG00000137573,LXR
ENSG00000137573,NRSF
ENSG00000137573,Nkx2
ENSG00000137573,Otx2
ENSG00000137573,Pou6f1
ENSG00000137573,RORalpha1
ENSG00000137573,Sp1
ENSG00000137573,Tal1
ENSG00000137573,Tal1beta
ENSG00000137573,Tcf
ENSG00000137574,Elk1
ENSG00000137574,GABP
ENSG00000137574,GABP
ENSG00000137574,Hsf
ENSG00000137574,Sp1
ENSG00000137574,Sp4
ENSG00000137574,Tel2
ENSG00000137575,AP-1
ENSG00000137575,AP-1
ENSG00000137575,Bach1
ENSG00000137575,Egr
ENSG00000137575,Hoxd8
ENSG00000137575,Sp1
ENSG00000137575,Sp4
ENSG00000137601,ATF3
ENSG00000137601,ATF
ENSG00000137601,ATF
ENSG00000137601,ATF
ENSG00000137601,Arid3a
ENSG00000137601,CREB
ENSG00000137601,CTCF
ENSG00000137601,Cdx2
ENSG00000137601,Hoxa9
ENSG00000137601,Hoxb9
ENSG00000137601,Jundm2
ENSG00000137601,Mef2
ENSG00000137628,Irf
ENSG00000137628,Irf
ENSG00000137642,E2A
ENSG00000137642,FEV
ENSG00000137642,NF-kappaB
ENSG00000137642,NF-kappaB
ENSG00000137642,NF-kappaB
ENSG00000137642,NF-kappaB
ENSG00000137642,NR4A2
ENSG00000137642,PU.1
ENSG00000137642,Pou6f1
ENSG00000137642,RAR
ENSG00000137648,Myc
ENSG00000137656,Crx
ENSG00000137656,E2F
ENSG00000137656,E2F
ENSG00000137656,GABP
ENSG00000137656,GABP
ENSG00000137656,GABP
ENSG00000137656,Gsc
ENSG00000137656,Klf7
ENSG00000137656,Obox3
ENSG00000137656,Obox6
ENSG00000137656,RAR
ENSG00000137656,STAT
ENSG00000137656,Sp1
ENSG00000137656,Tel2
ENSG00000137672,Dbx1
ENSG00000137672,Hoxb13
ENSG00000137672,Nobox
ENSG00000137672,RP58
ENSG00000137672,Tcf
ENSG00000137673,AP-1
ENSG00000137673,Arid3a
ENSG00000137673,Elk1
ENSG00000137673,Lhx3
ENSG00000137673,NF-I
ENSG00000137673,Pou3f2
