Gene stable ID	HGNC symbol
ENSG00000275288	KIR3DL1
ENSG00000125848	FLRT3
ENSG00000102401	ARMCX3
ENSG00000180483	DEFB119
ENSG00000145777	TSLP
ENSG00000274406	KIR2DS4
ENSG00000160321	ZNF208
ENSG00000165105	RASEF
ENSG00000112902	SEMA5A
ENSG00000170367	CST5
ENSG00000164694	FNDC1
ENSG00000213020	ZNF611
ENSG00000172350	ABCG4
ENSG00000179921	GPBAR1
ENSG00000183668	PSG9
ENSG00000168229	PTGDR
ENSG00000146049	KAAG1
ENSG00000184344	GDF3
ENSG00000181029	TRAPPC5
ENSG00000165322	ARHGAP12
ENSG00000180772	AGTR2
ENSG00000164591	MYOZ3
ENSG00000100678	SLC8A3
ENSG00000150768	DLAT
ENSG00000173269	MMRN2
ENSG00000173267	SNCG
ENSG00000044090	CUL7
ENSG00000169740	ZNF32
ENSG00000125388	GRK4
ENSG00000236443	PSMB8
ENSG00000140829	DHX38
ENSG00000093134	VNN3
ENSG00000261701	HPR
ENSG00000204822	MRPL53
ENSG00000108932	SLC16A6
ENSG00000104918	RETN
ENSG00000134014	ELP3
ENSG00000263090	KRTAP9-2
ENSG00000262749	KRTAP9-3
ENSG00000274829	PARN
ENSG00000262512	KRTAP9-4
ENSG00000108950	FAM20A
ENSG00000204130	RUFY2
ENSG00000281533	KRTAP5-2
ENSG00000280585	KRTAP5-1
ENSG00000083812	ZNF324
ENSG00000075142	SRI
ENSG00000145743	FBXL17
ENSG00000146090	RASGEF1C
ENSG00000006831	ADIPOR2
ENSG00000198298	ZNF485
ENSG00000196793	ZNF239
ENSG00000130332	LSM7
ENSG00000134463	ECHDC3
ENSG00000101363	MANBAL
ENSG00000204228	HSD17B8
ENSG00000135604	STX11
ENSG00000021762	OSBPL5
ENSG00000119446	RBM18
ENSG00000130595	TNNT3
ENSG00000076685	NT5C2
ENSG00000134042	MRO
ENSG00000011132	APBA3
ENSG00000100575	TIMM9
ENSG00000107281	NPDC1
ENSG00000069329	VPS35
ENSG00000154645	CHODL
ENSG00000148943	LIN7C
ENSG00000106628	POLD2
ENSG00000167625	ZNF526
ENSG00000226347	OR2J2
ENSG00000233636	OR2J3
ENSG00000149485	FADS1
ENSG00000183117	CSMD1
ENSG00000165970	SLC6A5
ENSG00000138835	RGS3
ENSG00000070388	FGF22
ENSG00000282147	FAM20C
ENSG00000104522	TSTA3
ENSG00000165349	SLC7A3
ENSG00000277390	APOL5
ENSG00000173621	LRFN4
ENSG00000134265	NAPG
ENSG00000103365	GGA2
ENSG00000225737	SKIV2L
ENSG00000275395	FCGBP
ENSG00000074660	SCARF1
ENSG00000228435	C6orf47
ENSG00000186017	ZNF566
ENSG00000107874	CUEDC2
ENSG00000124257	NEURL2
ENSG00000275566	KIR3DL2
ENSG00000168924	LETM1
ENSG00000174744	BRMS1
ENSG00000197253	TPSB2
ENSG00000110436	SLC1A2
ENSG00000276583	MUC20
ENSG00000112874	NUDT12
ENSG00000170214	ADRA1B
ENSG00000185883	ATP6V0C
ENSG00000224586	GPX5
ENSG00000116176	TPSG1
ENSG00000099800	TIMM13
ENSG00000275430	MUC20
ENSG00000178297	TMPRSS9
ENSG00000126353	CCR7
ENSG00000280759	AP2A2
ENSG00000198704	GPX6
ENSG00000131849	ZNF132
ENSG00000171453	POLR1C
ENSG00000128655	PDE11A
ENSG00000171574	ZNF584
ENSG00000101188	NTSR1
ENSG00000237012	C6orf136
ENSG00000241404	EGFL8
ENSG00000002587	HS3ST1
ENSG00000160570	DEDD2
ENSG00000197705	KLHL14
ENSG00000134758	RNF138
ENSG00000282735	KIAA0355
ENSG00000132846	ZBED3
ENSG00000281935	DNAH10
ENSG00000101695	RNF125
ENSG00000236210	LY6G6E
ENSG00000231823	HLA-DQA2
ENSG00000282725	CORO7
ENSG00000225993	LY6G6D
ENSG00000164587	RPS14
ENSG00000229493	HLA-DQB2
ENSG00000026950	BTN3A1
ENSG00000126860	EVI2A
ENSG00000278710	KIR3DL2
ENSG00000070423	RNF126
ENSG00000244672	LY6G5B
ENSG00000168807	SNTB2
ENSG00000138347	MYPN
ENSG00000130347	RTN4IP1
ENSG00000184922	FMNL1
ENSG00000158089	GALNT14
ENSG00000168116	KIAA1586
ENSG00000103044	HAS3
ENSG00000232280	FLOT1
ENSG00000120055	C10orf95
ENSG00000232143	GNL1
ENSG00000175619	OR4B1
ENSG00000100926	TM9SF1
ENSG00000101327	PDYN
ENSG00000173258	ZNF483
ENSG00000131400	NAPSA
ENSG00000122711	SPINK4
ENSG00000113269	RNF130
ENSG00000154642	C21orf91
ENSG00000223766	PRR3
ENSG00000142025	DMRTC2
ENSG00000112365	ZBTB24
ENSG00000258429	PDF
ENSG00000221988	PPT2
ENSG00000213380	COG8
ENSG00000176732	PFN4
ENSG00000161298	ZNF382
ENSG00000198732	SMOC1
ENSG00000113407	TARS
ENSG00000089847	ANKRD24
ENSG00000074621	SLC24A1
ENSG00000133115	STOML3
ENSG00000186020	ZNF529
ENSG00000213760	ATP6V1G2
ENSG00000171241	SHCBP1
ENSG00000234096	MOG
ENSG00000169252	ADRB2
ENSG00000115306	SPTBN1
ENSG00000165309	ARMC3
ENSG00000101882	NKAP
ENSG00000140848	CPNE2
ENSG00000113088	GZMK
ENSG00000122367	LDB3
ENSG00000063127	SLC6A16
ENSG00000137872	SEMA6D
ENSG00000204406	MBD5
ENSG00000235452	LY6G6C
ENSG00000184661	CDCA2
ENSG00000182759	MAFA
ENSG00000173918	C1QTNF1
ENSG00000151655	ITIH2
ENSG00000182240	BACE2
ENSG00000132612	VPS4A
ENSG00000112759	SLC29A1
ENSG00000155886	SLC24A2
ENSG00000170820	FSHR
ENSG00000165410	CFL2
ENSG00000136193	SCRN1
ENSG00000235589	ZNF311
ENSG00000163814	CDCP1
ENSG00000148143	ZNF462
ENSG00000196639	HRH1
ENSG00000134532	SOX5
ENSG00000135917	SLC19A3
ENSG00000125285	SOX21
ENSG00000113504	SLC12A7
ENSG00000196961	AP2A1
ENSG00000154957	ZNF18
ENSG00000130224	LRCH2
ENSG00000166435	XRRA1
ENSG00000007174	DNAH9
ENSG00000171016	PYGO1
ENSG00000110841	PPFIBP1
ENSG00000165475	CRYL1
ENSG00000157450	RNF111
ENSG00000142556	ZNF614
ENSG00000204264	PSMB8
ENSG00000126861	OMG
ENSG00000124302	CHST8
ENSG00000256087	ZNF432
ENSG00000180549	FUT7
ENSG00000115257	PCSK4
ENSG00000107331	ABCA2
ENSG00000237388	OR4A47
ENSG00000133119	RFC3
ENSG00000181191	PJA1
ENSG00000265817	FSBP
ENSG00000134809	TIMM10
ENSG00000112200	ZNF451
ENSG00000131386	GALNT15
ENSG00000120594	PLXDC2
ENSG00000120725	SIL1
ENSG00000102230	PCYT1B
ENSG00000172469	MANEA
ENSG00000179774	ATOH7
ENSG00000164438	TLX3
ENSG00000107651	SEC23IP
ENSG00000196715	VKORC1L1
ENSG00000102024	PLS3
ENSG00000221994	ZNF630
ENSG00000070614	NDST1
ENSG00000168883	USP39
ENSG00000135940	COX5B
ENSG00000221818	EBF2
ENSG00000187522	HSPA14
ENSG00000114745	GORASP1
ENSG00000197779	ZNF81
ENSG00000228652	OR2W1
ENSG00000109956	B3GAT1
ENSG00000153885	KCTD15
ENSG00000231319	OR2B3
ENSG00000167705	RILP
ENSG00000105289	TJP3
ENSG00000134444	KIAA1468
ENSG00000153993	SEMA3D
ENSG00000168065	SLC22A11
ENSG00000130348	QRSL1
ENSG00000166342	NETO1
ENSG00000113396	SLC27A6
ENSG00000112053	SLC26A8
ENSG00000243156	MICAL3
ENSG00000269858	EGLN2
ENSG00000156535	CD109
ENSG00000121060	TRIM25
ENSG00000129515	SNX6
ENSG00000126010	GRPR
ENSG00000165028	NIPSNAP3B
ENSG00000070031	SCT
ENSG00000184471	C1QTNF8
ENSG00000171587	DSCAM
ENSG00000101558	VAPA
ENSG00000227826	HLA-DRB4
ENSG00000028528	SNX1
ENSG00000198883	PNMA5
ENSG00000119782	FKBP1B
ENSG00000170899	GSTA4
ENSG00000183837	PNMA3
ENSG00000168418	KCNG4
ENSG00000133318	RTN3
ENSG00000178719	GRINA
ENSG00000086548	CEACAM6
ENSG00000105559	PLEKHA4
ENSG00000177106	EPS8L2
ENSG00000105388	CEACAM5
ENSG00000010318	PHF7
ENSG00000177479	ARIH2
ENSG00000067048	DDX3Y
ENSG00000134489	HRH4
ENSG00000006638	TBXA2R
ENSG00000124535	WRNIP1
ENSG00000150764	DIXDC1
ENSG00000141084	RANBP10
ENSG00000274145	RILP
ENSG00000185187	SIGIRR
ENSG00000171798	KNDC1
ENSG00000180016	OR1E1
ENSG00000122692	SMU1
ENSG00000099821	POLRMT
ENSG00000235961	PNMA6A
ENSG00000237541	HLA-DQA2
ENSG00000121058	COIL
ENSG00000232629	HLA-DQB2
ENSG00000134419	RPS15A
ENSG00000130520	LSM4
ENSG00000120686	UFM1
ENSG00000137404	NRM
ENSG00000061656	SPAG4
ENSG00000104756	KCTD9
ENSG00000105202	FBL
ENSG00000153037	SRP19
ENSG00000157103	SLC6A1
ENSG00000185838	GNB1L
ENSG00000100884	CPNE6
ENSG00000159961	OR3A3
ENSG00000127780	OR1E2
ENSG00000198681	MAGEA1
ENSG00000146757	ZNF92
ENSG00000160194	NDUFV3
ENSG00000063587	ZNF275
ENSG00000181481	RNF135
ENSG00000152207	CYSLTR2
ENSG00000118402	ELOVL4
ENSG00000185736	ADARB2
ENSG00000177030	DEAF1
ENSG00000279389	KIAA0355
ENSG00000159197	KCNE2
ENSG00000274736	CCL23
ENSG00000137880	GCHFR
ENSG00000168899	VAMP5
ENSG00000166140	ZFYVE19
ENSG00000277848	MEGF11
ENSG00000187239	FNBP1
ENSG00000206560	ANKRD28
ENSG00000163812	ZDHHC3
ENSG00000126756	UXT
ENSG00000131171	SH3BGRL
ENSG00000178502	KLHL11
ENSG00000125351	UPF3B
ENSG00000054938	CHRDL2
ENSG00000071967	CYBRD1
ENSG00000141433	ADCYAP1
ENSG00000197713	RPE
ENSG00000206177	HBM
ENSG00000101442	ACTR5
ENSG00000075914	EXOSC7
ENSG00000137098	SPAG8
ENSG00000239305	RNF103
ENSG00000147246	HTR2C
ENSG00000170956	CEACAM3
ENSG00000121064	SCPEP1
ENSG00000092421	SEMA6A
ENSG00000153822	KCNJ16
ENSG00000185722	ANKFY1
ENSG00000166289	PLEKHF1
ENSG00000274609	KIR2DL4
ENSG00000176986	SEC24C
ENSG00000159899	NPR2
ENSG00000170325	PRDM10
ENSG00000131943	C19orf12
ENSG00000158106	RHPN1
ENSG00000176136	MC5R
ENSG00000132801	ZSWIM3
ENSG00000185231	MC2R
ENSG00000164270	HTR4
ENSG00000196131	VN1R2
ENSG00000168612	ZSWIM1
ENSG00000226850	ATP6V1G2
ENSG00000228567	VN1R4
ENSG00000263101	KRTAP3-3
ENSG00000263296	KRTAP3-2
ENSG00000262068	KRTAP3-1
ENSG00000110446	SLC15A3
ENSG00000129151	BBOX1
ENSG00000237834	MOG
ENSG00000275545	KIR3DL1
ENSG00000167110	GOLGA2
ENSG00000113389	NPR3
ENSG00000183337	BCOR
ENSG00000111875	ASF1A
ENSG00000196968	FUT11
ENSG00000054690	PLEKHH1
ENSG00000239779	WBP1
ENSG00000186998	EMID1
ENSG00000278368	KIR3DL1
ENSG00000120498	TEX11
ENSG00000261862	KRTAP1-5
ENSG00000166387	PPFIBP2
ENSG00000175322	ZNF519
ENSG00000262347	KRTAP1-3
ENSG00000123243	ITIH5
ENSG00000100564	PIGH
ENSG00000262808	KRTAP1-1
ENSG00000120279	MYCT1
ENSG00000149043	SYT8
ENSG00000276634	KIR2DS4
ENSG00000274746	ZNF100
ENSG00000079931	MOXD1
ENSG00000277750	KIR2DL4
ENSG00000107872	FBXL15
ENSG00000146469	VIP
ENSG00000154856	APCDD1
ENSG00000130517	PGPEP1
ENSG00000164251	F2RL1
ENSG00000122375	OPN4
ENSG00000106624	AEBP1
ENSG00000226892	C6orf10
ENSG00000164736	SOX17
ENSG00000141668	CBLN2
ENSG00000242361	HLA-DMA
ENSG00000171643	S100Z
ENSG00000198795	ZNF521
ENSG00000125409	TEKT3
ENSG00000229741	BTNL2
ENSG00000277632	CCL3
ENSG00000197619	ZNF615
ENSG00000101187	SLCO4A1
ENSG00000166794	PPIB
ENSG00000165794	SLC39A2
ENSG00000157734	SNX22
ENSG00000274473	SCT
ENSG00000125356	NDUFA1
ENSG00000131473	ACLY
ENSG00000102898	NUTF2
ENSG00000134824	FADS2
ENSG00000115271	GCA
ENSG00000282712	DEAF1
ENSG00000088451	TGDS
ENSG00000079950	STX7
ENSG00000185825	BCAP31
ENSG00000168286	THAP11
ENSG00000102904	TSNAXIP1
ENSG00000124092	CTCFL
ENSG00000278780	ZNF430
ENSG00000198205	ZXDA
ENSG00000278243	TSTA3
ENSG00000166317	SYNPO2L
ENSG00000138135	CH25H
ENSG00000263309	KRT23
ENSG00000215301	DDX3X
ENSG00000278229	RPS17
ENSG00000113657	DPYSL3
ENSG00000274935	LILRA1
ENSG00000145781	COMMD10
ENSG00000172586	CHCHD1
ENSG00000101605	MYOM1
ENSG00000275838	KIR3DL2
ENSG00000172432	GTPBP2
ENSG00000181961	OR4A16
ENSG00000197860	SGTB
ENSG00000105605	CACNG7
ENSG00000278361	KIR3DL2
ENSG00000120280	CXorf21
ENSG00000137699	TRIM29
ENSG00000229861	MRPS18B
ENSG00000256574	OR13A1
ENSG00000103966	EHD4
ENSG00000130299	GTPBP3
ENSG00000140993	TIGD7
ENSG00000257473	HLA-DQA2
ENSG00000100362	PVALB
ENSG00000170260	ZNF212
ENSG00000189369	GSPT2
ENSG00000119042	SATB2
ENSG00000124523	SIRT5
ENSG00000273622	CDC42EP5
ENSG00000130997	POLN
ENSG00000124429	POF1B
ENSG00000172940	SLC22A13
ENSG00000148843	PDCD11
ENSG00000225190	PLEKHM1
ENSG00000108639	SYNGR2
ENSG00000157593	SLC35B2
ENSG00000237482	LY6G6E
ENSG00000125903	DEFB129
ENSG00000149927	DOC2A
ENSG00000054654	SYNE2
ENSG00000107554	DNMBP
ENSG00000007402	CACNA2D2
ENSG00000179933	C14orf119
ENSG00000144857	BOC
ENSG00000160298	C21orf58
ENSG00000112306	RPS12
ENSG00000101892	ATP1B4
ENSG00000172009	THOP1
ENSG00000125851	PCSK2
ENSG00000122863	CHST3
ENSG00000137449	CPEB2
ENSG00000128609	NDUFA5
ENSG00000179604	CDC42EP4
ENSG00000130158	DOCK6
ENSG00000162438	CTRC
ENSG00000176994	SMCR8
ENSG00000171914	TLN2
ENSG00000162413	KLHL21
ENSG00000115828	QPCT
ENSG00000118307	CASC1
ENSG00000139668	WDFY2
ENSG00000278889	OR2S2
ENSG00000159788	RGS12
ENSG00000137384	TRIM15
ENSG00000126895	AVPR2
ENSG00000146360	GPR6
ENSG00000228581	GNL1
ENSG00000167748	KLK1
ENSG00000176087	SLC35A4
ENSG00000124493	GRM4
ENSG00000275486	KIR3DL1
ENSG00000081800	SLC13A1
ENSG00000079785	DDX1
ENSG00000183303	OR5P2
ENSG00000078053	AMPH
ENSG00000019186	CYP24A1
ENSG00000182334	OR5P3
ENSG00000197694	SPTAN1
ENSG00000167186	COQ7
ENSG00000119333	WDR34
ENSG00000160180	TFF3
ENSG00000152266	PTH
ENSG00000152705	CATSPER3
ENSG00000105708	ZNF14
ENSG00000115468	EFHD1
ENSG00000143924	EML4
ENSG00000106868	SUSD1
ENSG00000120688	WBP4
ENSG00000228267	C4B
ENSG00000137478	FCHSD2
ENSG00000153832	FBXO36
ENSG00000163145	C1QTNF7
ENSG00000072121	ZFYVE26
ENSG00000236342	ABCF1
ENSG00000262635	TDO2
ENSG00000152465	NMT2
ENSG00000155329	ZCCHC10
ENSG00000159882	ZNF230
ENSG00000006715	VPS41
ENSG00000100266	PACSIN2
ENSG00000179820	MYADM
ENSG00000166123	GPT2
ENSG00000244005	NFS1
ENSG00000197329	PELI1
ENSG00000149451	ADAM33
ENSG00000184845	DRD1
ENSG00000224770	BTNL2
ENSG00000125818	PSMF1
ENSG00000119004	CYP20A1
ENSG00000171604	CXXC5
ENSG00000224708	LY6G6E
ENSG00000204920	ZNF155
ENSG00000067221	STOML1
ENSG00000127511	SIN3B
ENSG00000179168	GGN
ENSG00000115896	PLCL1
ENSG00000165887	ANKRD2
ENSG00000128250	RFPL1
ENSG00000169223	LMAN2
ENSG00000154822	PLCL2
ENSG00000072958	AP1M1
ENSG00000196313	POM121
ENSG00000115568	ZNF142
ENSG00000179934	CCR8
ENSG00000206495	TRIM39
ENSG00000105409	ATP1A3
ENSG00000112232	KHDRBS2
ENSG00000115514	TXNDC9
ENSG00000144182	LIPT1
ENSG00000211456	SACM1L
ENSG00000256713	PGA5
ENSG00000137491	SLCO2B1
ENSG00000221926	TRIM16
ENSG00000156599	ZDHHC5
ENSG00000172461	FUT9
ENSG00000187187	ZNF546
ENSG00000133195	SLC39A11
ENSG00000056998	GYG2
ENSG00000243441	OR5V1
ENSG00000232397	OR10C1
ENSG00000147592	LACTB2
ENSG00000215193	PEX26
ENSG00000113312	TTC1
ENSG00000197506	SLC28A3
ENSG00000075884	ARHGAP15
ENSG00000112651	MRPL2
ENSG00000110321	EIF4G2
ENSG00000174669	SLC29A2
ENSG00000111801	BTN3A3
ENSG00000101452	DHX35
ENSG00000204882	GPR20
ENSG00000118557	PMFBP1
ENSG00000147255	IGSF1
ENSG00000125780	TGM3
ENSG00000268104	SLC6A14
ENSG00000277667	TMC4
ENSG00000281230	SERTAD4
ENSG00000280584	OBP2B
ENSG00000281309	SURF6
ENSG00000281024	SURF2
ENSG00000280951	SURF4
ENSG00000283034	ZNF445
ENSG00000281448	ZNF502
ENSG00000281661	ZNF501
ENSG00000281665	KIAA1143
ENSG00000281886	TGM4
ENSG00000280674	ZDHHC3
ENSG00000281459	PADI1
ENSG00000280549	PADI3
ENSG00000280908	PADI4
ENSG00000281434	NDUFA10
ENSG00000281818	MANSC1
ENSG00000280548	FBL
ENSG00000281526	ZNF546
ENSG00000281123	FCGBP
ENSG00000281165	SLC2A6
ENSG00000281660	DUPD1
ENSG00000281277	FOXR1
ENSG00000280831	RPS25
ENSG00000280495	TRAPPC4
ENSG00000280616	VPS11
ENSG00000281500	SLC37A4
ENSG00000283068	IBTK
ENSG00000282908	FAT3
ENSG00000282956	MAGI1
ENSG00000282739	SLC25A26
ENSG00000282974	DPP6
ENSG00000283024	ATAD1
ENSG00000282986	EIF3K
ENSG00000285078	CAPN12
ENSG00000283350	MUC6
ENSG00000283158	MUC5AC
ENSG00000283153	FRG1
ENSG00000285063	FRG2
ENSG00000283949	DUX4
ENSG00000284017	PLCL2
ENSG00000283847	HBP1
ENSG00000284369	COG5
ENSG00000283812	GPR22
ENSG00000283104	SARS2
ENSG00000283018	MRPS12
ENSG00000283021	FBXO27
ENSG00000284260	RUFY1
ENSG00000284501	MGAT4B
ENSG00000285435	HIST3H3
ENSG00000284841	HIST3H2A
ENSG00000285426	RNF187
ENSG00000283859	NLGN2
ENSG00000283868	ZBTB4
ENSG00000284282	POLR3E
ENSG00000283934	IGSF6
ENSG00000285226	PAK1IP1
ENSG00000284936	TMEM14C
ENSG00000285341	TAS2R60
ENSG00000284982	TAS2R41
ENSG00000284866	OR2F1
ENSG00000284881	DEFB1
ENSG00000285136	DEFA6
ENSG00000285318	DEFA4
ENSG00000284983	DEFA1
ENSG00000284835	DEFA3
ENSG00000285251	DEFA5
ENSG00000285438	SOX7
ENSG00000285070	ADIPOR2
ENSG00000284953	CACNA2D4
ENSG00000284850	DCP1B
ENSG00000285301	BOP1
ENSG00000284923	SCRT1
ENSG00000285049	CPSF1
ENSG00000285339	VPS28
ENSG00000285098	CLDN23
ENSG00000284978	DEFB103A
ENSG00000284807	DHRS4
ENSG00000285221	CPNE6
ENSG00000284889	PSME2
ENSG00000285248	IPO4
ENSG00000285465	TM9SF1
ENSG00000284868	DHRS1
ENSG00000285203	LTB4R2
ENSG00000285456	LTB4R
ENSG00000284814	ADCY4
ENSG00000285387	NDUFS3
ENSG00000284900	KBTBD4
ENSG00000284838	C1QTNF4
ENSG00000285121	MTCH2
ENSG00000285182	FNBP4
ENSG00000285358	NUP160
ENSG00000285395	XYLT1
ENSG00000280931	OR5P2
ENSG00000280808	OR5P3
ENSG00000281680	OR10A3
ENSG00000282046	GREM1
ENSG00000282168	ARHGAP11A
ENSG00000283009	ZNF436
ENSG00000282972	GNG4
ENSG00000281013	NDUFA6
ENSG00000283087	CPEB2
ENSG00000283030	CSN2
ENSG00000283022	HYDIN
ENSG00000282830	CALB2
ENSG00000282838	PRSS21
ENSG00000282937	PRSS22
ENSG00000282841	CTAGE1
ENSG00000283448	GPR1
ENSG00000283630	FRG1
ENSG00000285202	FRG2
ENSG00000283046	HTN1
ENSG00000282833	PHACTR1
ENSG00000284571	FLII
ENSG00000283741	SMCR8
ENSG00000283961	KIR2DL4
ENSG00000283954	KIR3DL1
ENSG00000284384	KIR3DL2
ENSG00000284365	KIR2DL4
ENSG00000284426	KIR3DL1
ENSG00000284295	KIR3DL2
ENSG00000284468	SLC25A24
ENSG00000283869	KIR2DL4
ENSG00000283731	KIR3DL1
ENSG00000283975	KIR3DL2
ENSG00000283729	KIR3DL1
ENSG00000284213	KIR3DL2
ENSG00000284460	KIR2DL4
ENSG00000283827	KIR3DL1
ENSG00000284509	KIR2DL4
ENSG00000284177	KIR3DL1
ENSG00000284063	KIR3DL2
ENSG00000284466	KIR3DL2
ENSG00000284101	KIR3DL2
ENSG00000284589	KIR3DL1
ENSG00000284046	KIR3DL2
ENSG00000284053	KIR3DL2
ENSG00000283951	KIR3DL2
ENSG00000284093	KIR3DL1
ENSG00000284192	KIR3DL2
ENSG00000284528	KIR3DL2
ENSG00000284013	KIR2DL4
ENSG00000284342	KIR3DL1
ENSG00000284381	KIR3DL2
ENSG00000285317	DNAJC8
ENSG00000285069	SESN2
ENSG00000285071	OR2A2
ENSG00000285322	CTAGE4
ENSG00000285516	NAALAD2
ENSG00000285023	CHORDC1
ENSG00000285178	ZFP1
ENSG00000285189	SLC39A11
