Ensembl_Id,Domains
ENSG00000166073,PF00001
ENSG00000166086,PF07686|PF13927
ENSG00000166090,PF06083
ENSG00000166091,PF01284
ENSG00000166105,PF01301
ENSG00000166106,PF00090|PF01421|PF01562|PF05986
ENSG00000166111,PF00083|PF07690
ENSG00000166118,PF15212
ENSG00000166123,PF00155
ENSG00000166126,PF14828
ENSG00000166128,PF00071
ENSG00000166130,
ENSG00000166133,PF00849
ENSG00000166135,PF13621
ENSG00000166136,PF05821
ENSG00000166140,PF01363
ENSG00000166143,PF05361
ENSG00000166145,PF00014|PF00057|PF07502
ENSG00000166147,PF00683|PF07645|PF12662|PF14670
ENSG00000166148,PF00001|PF08983
ENSG00000166152,PF15472
ENSG00000166153,PF00610
ENSG00000166159,PF01462|PF13855
ENSG00000166160,PF00001
ENSG00000166164,PF00439|PF12024
ENSG00000166165,PF00217|PF02807
ENSG00000166166,PF08704
ENSG00000166167,PF00400|PF12125|PF12937
ENSG00000166169,PF10391|PF14716|PF14791|PF14792
ENSG00000166170,PF02179
ENSG00000166171,PF14913
ENSG00000166173,PF05383|PF12901
ENSG00000166181,PF05918
ENSG00000166183,PF00710|PF12796|PF13637
ENSG00000166188,PF00096|PF12874|PF13465
ENSG00000166189,PF15702
ENSG00000166192,PF02902
ENSG00000166197,PF05022
ENSG00000166199,PF13532
ENSG00000166200,PF01399
ENSG00000166206,PF02931|PF02932
ENSG00000166211,PF00178
ENSG00000166220,PF15256
ENSG00000166224,PF00282
ENSG00000166225,PF02174
ENSG00000166226,PF00118
ENSG00000166228,PF01329
ENSG00000166233,PF01485
ENSG00000166246,PF15773
ENSG00000166250,PF07686|PF13895
ENSG00000166257,PF07686
ENSG00000166260,PF04442
ENSG00000166261,PF00096|PF01352|PF02023
ENSG00000166262,PF14922
ENSG00000166263,PF00397|PF00595
ENSG00000166265,PF10873
ENSG00000166266,PF00888|PF10557
ENSG00000166268,PF05224|PF13884|PF13887|PF13888
ENSG00000166272,PF11669
ENSG00000166275,PF16088
ENSG00000166278,PF00084|PF00089|PF00092
ENSG00000166289,PF00169|PF01363
ENSG00000166292,PF16311
ENSG00000166295,
ENSG00000166311,PF00149
ENSG00000166313,PF00640
ENSG00000166317,PF00595
ENSG00000166321,PF00293|PF09296|PF09297
ENSG00000166323,
ENSG00000166326,PF00643
ENSG00000166329,PF15835
ENSG00000166333,PF07714|PF12796|PF13857
ENSG00000166337,PF03540
ENSG00000166340,PF09286
ENSG00000166341,PF00028
ENSG00000166342,PF00057|PF00431
ENSG00000166343,PF01753
ENSG00000166347,PF00173
ENSG00000166348,PF00443
ENSG00000166349,PF00097|PF10426|PF12560|PF12940
ENSG00000166351,PF12796|PF14915
ENSG00000166352,
ENSG00000166359,PF00400|PF01011
ENSG00000166363,PF13853
ENSG00000166368,PF13853
ENSG00000166377,PF00122|PF00702|PF13246|PF16209|PF16212
ENSG00000166387,PF00536|PF07647
ENSG00000166391,PF03982
ENSG00000166394,PF00175|PF00970
ENSG00000166396,PF00079
ENSG00000166398,PF15923
ENSG00000166401,PF00079
ENSG00000166402,PF01167|PF16322
ENSG00000166405,PF15361
ENSG00000166407,PF00412
ENSG00000166411,PF00180
ENSG00000166415,PF00400
ENSG00000166426,PF00061
ENSG00000166428,PF00614|PF13091|PF13918
ENSG00000166432,PF12874
ENSG00000166435,
ENSG00000166436,PF00439|PF00628|PF00643
ENSG00000166439,PF13920
ENSG00000166441,PF00828
ENSG00000166444,PF02141|PF03455|PF03456
ENSG00000166446,PF00378|PF00385
ENSG00000166448,
ENSG00000166450,PF00041|PF07679|PF13927
ENSG00000166451,PF05238
ENSG00000166452,
ENSG00000166454,
ENSG00000166455,PF15032
ENSG00000166471,PF09335
ENSG00000166477,PF04004
ENSG00000166478,PF00096
ENSG00000166479,PF00085|PF13848
ENSG00000166482,PF00147
ENSG00000166483,PF00069
ENSG00000166484,PF00069
ENSG00000166501,PF00069|PF00130|PF00168|PF00433
ENSG00000166503,PF00855
ENSG00000166507,PF00685|PF12062
ENSG00000166508,PF00493|PF14551|PF17207
ENSG00000166509,PF00059
ENSG00000166510,
ENSG00000166523,PF00059
ENSG00000166526,PF00096|PF01352
ENSG00000166527,PF00059
ENSG00000166529,PF00096|PF02023
ENSG00000166532,PF08443
ENSG00000166535,PF00207|PF01835|PF07677|PF07678|PF07703|PF10569
ENSG00000166546,
ENSG00000166548,PF01712
ENSG00000166557,PF01105
ENSG00000166558,PF01490
ENSG00000166562,PF00717
ENSG00000166569,PF05835
ENSG00000166573,PF00001
ENSG00000166575,PF02466|PF15982
ENSG00000166578,PF00612
ENSG00000166579,PF04880
ENSG00000166582,PF04828
ENSG00000166589,PF00028
ENSG00000166592,PF00071
ENSG00000166595,PF01883
ENSG00000166596,PF00400
ENSG00000166598,PF00183|PF02518
ENSG00000166603,PF00001
ENSG00000166619,PF06726
ENSG00000166634,PF00079
ENSG00000166664,PF02931|PF02932
ENSG00000166669,PF16788|PF16794
ENSG00000166670,PF00045|PF00413|PF01471
ENSG00000166676,PF05832
ENSG00000166681,PF04538
ENSG00000166682,PF00089|PF15494
ENSG00000166685,PF08700
ENSG00000166689,PF00169
ENSG00000166704,PF00096|PF01352|PF13912
ENSG00000166707,PF14893
ENSG00000166710,PF07654
ENSG00000166716,PF16622
ENSG00000166734,
ENSG00000166736,PF02931|PF02932
ENSG00000166741,PF01234
ENSG00000166743,PF00501|PF13193
ENSG00000166747,PF01602|PF02883
ENSG00000166750,PF04326|PF09848
ENSG00000166762,PF00520
ENSG00000166780,PF12130
ENSG00000166783,PF01936|PF11608|PF12872
ENSG00000166788,
ENSG00000166793,PF03226
ENSG00000166794,PF00160
ENSG00000166796,PF00056|PF02866
ENSG00000166797,PF01883
ENSG00000166800,PF00056|PF02866
ENSG00000166801,PF13365
ENSG00000166803,PF15715
ENSG00000166813,PF00225
ENSG00000166816,PF01565|PF02913
ENSG00000166819,PF03036
ENSG00000166821,PF05648
ENSG00000166822,PF10190
ENSG00000166823,PF00010
ENSG00000166825,PF01433|PF11838
ENSG00000166828,PF00858
ENSG00000166831,PF00076
ENSG00000166833,PF00307
ENSG00000166839,PF00023|PF00531|PF12796|PF13637
ENSG00000166840,PF06021|PF08444
ENSG00000166845,PF15792
ENSG00000166847,PF00132
ENSG00000166848,PF08914|PF11626|PF16589
ENSG00000166851,PF00069|PF00659
ENSG00000166855,PF07724|PF10431
ENSG00000166856,PF00001
ENSG00000166860,PF00651
ENSG00000166862,PF00822
ENSG00000166863,PF03823
ENSG00000166866,PF00063|PF00612|PF06017
ENSG00000166869,PF13202|PF13499
ENSG00000166881,PF10225
ENSG00000166884,PF13853
ENSG00000166886,PF04904|PF04905
ENSG00000166887,PF00780|PF10366|PF10367
ENSG00000166888,PF00017|PF01017|PF02864|PF02865|PF14596
ENSG00000166889,PF09770
ENSG00000166896,PF09768
ENSG00000166897,PF13855
ENSG00000166900,PF00804|PF05739
ENSG00000166902,PF00252
ENSG00000166908,PF01504
ENSG00000166912,PF06602|PF12578
ENSG00000166913,PF00244
ENSG00000166920,PF06522
ENSG00000166922,PF05281
ENSG00000166923,PF03045
ENSG00000166924,PF15439|PF15452
ENSG00000166925,PF01166
ENSG00000166926,PF04103
ENSG00000166927,PF04103
ENSG00000166928,PF04103
ENSG00000166930,PF04103
ENSG00000166938,PF00773|PF17215|PF17216
ENSG00000166946,PF13324
ENSG00000166947,PF00868|PF00927|PF01841
ENSG00000166948,PF00868|PF00927|PF01841
ENSG00000166949,PF03165|PF03166
ENSG00000166959,PF04103
ENSG00000166960,
ENSG00000166961,PF04103
ENSG00000166963,
ENSG00000166965,PF00415
ENSG00000166971,PF00179
ENSG00000166974,PF00307|PF03271
ENSG00000166979,PF02140|PF14851
ENSG00000166984,
ENSG00000166986,PF00043|PF00458|PF09334
ENSG00000166987,
ENSG00000166997,PF11938
ENSG00000167004,PF00085|PF13848
ENSG00000167005,PF13869
ENSG00000167011,
ENSG00000167014,PF15101
ENSG00000167034,PF00046
ENSG00000167037,PF00566|PF02759
ENSG00000167065,PF00782
ENSG00000167074,PF07716
ENSG00000167077,
ENSG00000167080,PF00535
ENSG00000167081,PF00046|PF03792|PF05920
ENSG00000167083,PF00631
ENSG00000167085,PF01145
ENSG00000167088,PF01423
ENSG00000167094,PF00515|PF13432
ENSG00000167098,PF07738
ENSG00000167100,PF07647
ENSG00000167103,PF01504
ENSG00000167104,PF01273|PF02886
ENSG00000167105,PF11669
ENSG00000167106,PF10358
ENSG00000167107,PF00501|PF13193
ENSG00000167110,PF15070
ENSG00000167112,PF01509
ENSG00000167113,PF05019
ENSG00000167114,PF00501|PF13193
ENSG00000167118,PF09138
ENSG00000167123,PF01755|PF13704
ENSG00000167130,PF01569
ENSG00000167131,PF13877|PF15867
ENSG00000167136,PF01223
ENSG00000167139,PF00566
ENSG00000167157,PF00046|PF03826
ENSG00000167165,PF00201
ENSG00000167173,
ENSG00000167178,PF13855
ENSG00000167182,PF00096
ENSG00000167183,PF15321
ENSG00000167186,PF03232
ENSG00000167191,PF00003
ENSG00000167193,PF00017|PF00018|PF07653
ENSG00000167194,
ENSG00000167195,PF15070
ENSG00000167196,PF00646|PF10442
ENSG00000167202,PF00169|PF00566
ENSG00000167207,PF00619|PF05729|PF13516
ENSG00000167208,PF00787
ENSG00000167210,PF01477
ENSG00000167216,PF00004|PF08513
ENSG00000167220,PF13242|PF13344
ENSG00000167232,PF00096|PF01352|PF13912
ENSG00000167244,PF00049|PF08365
ENSG00000167257,
ENSG00000167258,PF00069
ENSG00000167261,PF01244
ENSG00000167264,PF00035|PF01207
ENSG00000167272,PF01900
ENSG00000167280,PF03644
ENSG00000167281,PF00076|PF12414
ENSG00000167283,PF04718
ENSG00000167286,PF02189|PF16680
ENSG00000167291,PF00566
ENSG00000167302,PF01417
ENSG00000167306,PF00063|PF00612|PF01843
ENSG00000167311,PF01129
ENSG00000167315,PF00108|PF02803
ENSG00000167323,PF07647|PF16533
ENSG00000167325,PF00317|PF02867|PF03477
ENSG00000167332,PF13853
ENSG00000167333,PF00622|PF00643|PF13765|PF15227
ENSG00000167346,PF00413
ENSG00000167359,PF13853
ENSG00000167360,PF13853
ENSG00000167363,PF03881
ENSG00000167371,PF04505
ENSG00000167377,PF00096|PF13912
ENSG00000167378,
ENSG00000167380,PF00096|PF01352
ENSG00000167384,PF00096|PF01352
ENSG00000167393,PF13499
ENSG00000167394,PF13894|PF13912
ENSG00000167395,PF00096|PF13912
ENSG00000167397,PF07884
ENSG00000167414,PF00631
ENSG00000167419,PF03098
ENSG00000167434,PF00194
ENSG00000167447,PF10220
ENSG00000167460,PF00261|PF12718
ENSG00000167461,PF00071
ENSG00000167468,PF00255
ENSG00000167470,PF00240
ENSG00000167476,PF15312
ENSG00000167483,
ENSG00000167487,PF00651|PF01344|PF07707|PF13418
ENSG00000167491,PF00320|PF16563
ENSG00000167508,PF00288
ENSG00000167513,PF08839|PF16679
ENSG00000167515,PF04628
ENSG00000167522,PF12796
ENSG00000167523,PF15382
ENSG00000167524,PF00069
ENSG00000167525,PF05826
ENSG00000167526,PF01294
ENSG00000167528,PF01352
ENSG00000167531,PF00062
ENSG00000167535,PF00625|PF12052
ENSG00000167536,PF00106|PF13561
ENSG00000167543,
ENSG00000167548,PF00628|PF00856|PF05964|PF05965|PF13771|PF13832
ENSG00000167549,PF00400|PF08953|PF12894|PF16300
ENSG00000167550,PF00071
ENSG00000167552,PF00091|PF03953
ENSG00000167553,PF00091|PF03953
ENSG00000167554,PF00096|PF01352
ENSG00000167555,PF00096|PF01352|PF13894
ENSG00000167562,PF00096|PF01352|PF12874|PF13912
ENSG00000167565,PF06031
ENSG00000167566,PF15246
ENSG00000167578,PF00071
ENSG00000167580,PF00230
ENSG00000167588,PF01210|PF07479
ENSG00000167595,
ENSG00000167600,PF00067
ENSG00000167601,PF00041|PF07714|PF13927
ENSG00000167604,PF00023|PF12796
ENSG00000167608,PF07810
ENSG00000167612,PF12796
ENSG00000167613,PF13895
ENSG00000167614,PF04906
ENSG00000167615,PF03399
ENSG00000167617,PF00786|PF14957
ENSG00000167618,PF13895
ENSG00000167619,PF10192
ENSG00000167625,PF00096|PF13894|PF13912
ENSG00000167632,PF08626
ENSG00000167633,PF00047
ENSG00000167634,PF02758|PF05729|PF13516
ENSG00000167635,PF00096
ENSG00000167637,PF00096|PF01352|PF13912
ENSG00000167641,PF05361
ENSG00000167642,PF00014
ENSG00000167644,PF15761
ENSG00000167645,PF03878
ENSG00000167646,PF14737|PF14740
ENSG00000167653,PF00021
ENSG00000167654,PF12496|PF13716
ENSG00000167656,PF00021
ENSG00000167657,PF00069
ENSG00000167658,PF00009|PF00679|PF03144|PF03764|PF14492
ENSG00000167664,PF07686
ENSG00000167670,PF11600|PF12253|PF15539|PF15557
ENSG00000167671,PF00789|PF09409
ENSG00000167674,PF00855|PF11467
ENSG00000167676,PF03036
ENSG00000167680,PF01403|PF01437
ENSG00000167685,PF00096|PF02023
ENSG00000167693,PF13848|PF13905
ENSG00000167695,PF03798
ENSG00000167699,
ENSG00000167700,PF07690
ENSG00000167701,PF00155
ENSG00000167702,PF00225
ENSG00000167703,PF07690
ENSG00000167705,PF09744|PF11461
ENSG00000167711,PF00079
ENSG00000167716,PF00400|PF02138
ENSG00000167720,PF00291
ENSG00000167721,PF04950|PF08142
ENSG00000167723,PF00023|PF00520|PF12796
ENSG00000167733,PF00106
ENSG00000167740,PF00173
ENSG00000167741,PF01019
ENSG00000167747,
ENSG00000167748,PF00089
ENSG00000167749,PF00089
ENSG00000167751,PF00089
ENSG00000167754,PF00089
ENSG00000167755,PF00089
ENSG00000167757,PF00089
ENSG00000167759,PF00089
ENSG00000167766,PF00096|PF01352
ENSG00000167767,PF00038
ENSG00000167768,PF00038|PF16208|PF16210
ENSG00000167769,PF05875
ENSG00000167770,PF10275
ENSG00000167771,PF00249|PF01448
ENSG00000167772,PF00147
ENSG00000167774,PF07347
ENSG00000167775,PF00057
ENSG00000167778,PF00622
ENSG00000167779,PF00086|PF00219
ENSG00000167780,PF03062
ENSG00000167785,PF00096|PF01352|PF13912
ENSG00000167791,PF00036|PF13499
ENSG00000167792,PF01512|PF10531|PF10589
ENSG00000167797,PF09806
ENSG00000167799,PF00293
ENSG00000167800,PF00907
ENSG00000167807,PF00111
ENSG00000167815,PF00578|PF10417
ENSG00000167822,PF13853
ENSG00000167825,PF13853
ENSG00000167840,PF00096|PF02023
ENSG00000167842,PF05859
ENSG00000167850,PF07686
ENSG00000167851,PF07686|PF15330
ENSG00000167858,PF03148
ENSG00000167861,PF12722
ENSG00000167862,PF00472
ENSG00000167863,PF05873
ENSG00000167874,
ENSG00000167880,PF00681
ENSG00000167881,PF16969
ENSG00000167889,PF15024
ENSG00000167895,PF07810
ENSG00000167900,PF00265
ENSG00000167904,PF01553
ENSG00000167910,PF00067
ENSG00000167914,PF04598
ENSG00000167916,PF00038
ENSG00000167920,
ENSG00000167925,PF03321
ENSG00000167930,
ENSG00000167941,PF05463
ENSG00000167945,
ENSG00000167962,
ENSG00000167964,PF00071
ENSG00000167965,PF00400
ENSG00000167967,PF13894|PF13912
ENSG00000167968,PF03372
ENSG00000167969,PF00378
ENSG00000167971,PF00536|PF07653|PF12796|PF13637|PF16600|PF16632|PF16907
ENSG00000167972,PF00005|PF12698
ENSG00000167977,PF02214
ENSG00000167978,PF08312
ENSG00000167981,PF01352|PF13912
ENSG00000167984,PF05729|PF13516
ENSG00000167985,PF03937
ENSG00000167986,PF03178|PF10433
ENSG00000167987,PF07200
ENSG00000167992,PF00093|PF07645
ENSG00000167994,PF06428
ENSG00000167995,PF01062
ENSG00000167996,PF00210
ENSG00000168000,PF06775
ENSG00000168002,PF00575|PF03876
ENSG00000168003,PF00128|PF11941|PF16028
ENSG00000168004,PF04970
ENSG00000168005,
ENSG00000168010,PF00400|PF08614
ENSG00000168014,PF00168
ENSG00000168016,
ENSG00000168026,PF13181|PF13432|PF14559
ENSG00000168028,PF00318|PF16122
ENSG00000168032,PF01150
ENSG00000168036,PF00514
ENSG00000168038,PF00069
ENSG00000168040,PF00531|PF01335
ENSG00000168056,PF00683|PF07645|PF12661|PF12662
ENSG00000168060,PF02225|PF04253|PF04389
ENSG00000168061,PF03399
ENSG00000168062,PF00170
ENSG00000168065,PF00083
ENSG00000168066,PF00013|PF00098|PF16275
ENSG00000168067,PF00069|PF00780
ENSG00000168070,PF15077
ENSG00000168071,PF05622
ENSG00000168077,PF01391
ENSG00000168078,PF00069
ENSG00000168079,PF00530|PF01391
ENSG00000168081,PF01160
ENSG00000168090,PF01398|PF13012
ENSG00000168092,PF13472
ENSG00000168096,PF00023|PF00536|PF12796|PF13606
ENSG00000168101,
ENSG00000168116,
ENSG00000168118,PF00071
ENSG00000168124,PF13853
ENSG00000168131,PF13853
ENSG00000168135,PF01007
ENSG00000168137,PF00856
ENSG00000168140,PF00008|PF13855
ENSG00000168143,PF07894
ENSG00000168148,PF00125
ENSG00000168152,PF05485|PF12017
ENSG00000168158,PF13853
ENSG00000168159,PF00097
ENSG00000168172,PF05622
ENSG00000168175,PF15822
ENSG00000168209,PF07809
ENSG00000168214,PF01833|PF09270|PF09271
ENSG00000168216,PF04791
ENSG00000168228,PF06839|PF10237
ENSG00000168229,PF00001
ENSG00000168234,PF10300
ENSG00000168237,PF05161|PF13660
ENSG00000168243,PF00631
ENSG00000168246,PF00240|PF16455
ENSG00000168255,PF13656
ENSG00000168256,PF00071
ENSG00000168259,PF00226|PF00515|PF07719|PF13181|PF13414|PF13432
ENSG00000168263,PF00520|PF02214
ENSG00000168264,PF11261
ENSG00000168267,PF00010
ENSG00000168268,PF05761
ENSG00000168269,PF00250
ENSG00000168273,PF15114
ENSG00000168275,PF02297
ENSG00000168280,PF00225
ENSG00000168282,PF05060
ENSG00000168283,PF13923|PF16207
ENSG00000168286,PF05485
ENSG00000168288,PF10229
ENSG00000168291,PF02779|PF02780
ENSG00000168297,PF00069|PF00787|PF02205
ENSG00000168298,PF00538
ENSG00000168300,PF01135
ENSG00000168301,PF02214
ENSG00000168303,PF15502
ENSG00000168306,PF01756|PF02770|PF14749
ENSG00000168309,PF06625
ENSG00000168310,PF00605
ENSG00000168314,PF02318
ENSG00000168329,PF00001
ENSG00000168333,PF15060
ENSG00000168334,PF08043
ENSG00000168348,PF00096|PF12874
ENSG00000168350,PF00487|PF08557
ENSG00000168356,PF00520|PF06512
ENSG00000168374,PF00025
ENSG00000168384,PF00993|PF07654|PF16196
ENSG00000168385,PF00735
ENSG00000168386,PF09727
ENSG00000168389,PF13347
ENSG00000168393,PF02223
ENSG00000168394,PF00005|PF00664
ENSG00000168395,PF12998
ENSG00000168397,PF03416
ENSG00000168398,PF00001
ENSG00000168404,PF07714
ENSG00000168411,PF13639
ENSG00000168412,PF00001
ENSG00000168418,PF00520|PF02214
ENSG00000168421,PF00071
ENSG00000168427,PF00651|PF01344|PF07707
ENSG00000168434,PF10191
ENSG00000168438,PF00400
ENSG00000168439,PF00515|PF07719|PF13181|PF13414|PF13424
ENSG00000168447,PF00858
ENSG00000168452,PF00561|PF02089
ENSG00000168453,PF02373
ENSG00000168454,PF00085
ENSG00000168461,PF00071
ENSG00000168468,PF00170
ENSG00000168476,PF03134
ENSG00000168477,PF00041|PF00147|PF07974|PF12661
ENSG00000168481,PF01463|PF03736|PF13855
ENSG00000168484,PF04089|PF08999
ENSG00000168487,PF00431|PF01400|PF07645|PF14670
ENSG00000168488,PF06741|PF07145|PF14438
ENSG00000168490,
ENSG00000168491,
ENSG00000168495,PF05132
ENSG00000168496,PF00752|PF00867
ENSG00000168497,PF15237
ENSG00000168502,PF11365|PF14818
ENSG00000168505,PF00046
ENSG00000168509,PF06534|PF06535
ENSG00000168515,PF01099
ENSG00000168517,PF15313
ENSG00000168522,PF01239
ENSG00000168528,PF03348
ENSG00000168530,PF13405
ENSG00000168538,PF11817|PF12742
ENSG00000168539,PF00001
ENSG00000168542,PF00093|PF01391|PF01410
ENSG00000168546,PF02351
ENSG00000168556,PF12998
ENSG00000168564,PF11952
ENSG00000168566,PF05253
ENSG00000168569,PF14640
ENSG00000168575,PF01384
ENSG00000168582,PF00030
ENSG00000168589,PF03259
ENSG00000168591,PF00240
ENSG00000168594,PF00200|PF01421|PF01562|PF08516
ENSG00000168610,PF00017|PF01017|PF02864|PF02865
ENSG00000168612,PF04434
ENSG00000168615,PF00200|PF01421|PF01562|PF08516
ENSG00000168619,PF00200|PF01421|PF01562|PF08516
ENSG00000168621,PF00019
ENSG00000168631,
ENSG00000168634,
ENSG00000168646,PF00615|PF00778|PF08833|PF16646
ENSG00000168653,PF10200
ENSG00000168658,PF13768|PF15057
ENSG00000168661,PF00096|PF01352|PF13912
ENSG00000168671,PF00201
ENSG00000168672,PF04970
ENSG00000168675,PF00057
ENSG00000168676,PF02214
ENSG00000168679,PF07690
ENSG00000168685,PF00041
ENSG00000168701,PF05620
ENSG00000168702,PF00008|PF00057|PF00058|PF07645|PF12662|PF14670|PF16472
ENSG00000168703,PF00095
ENSG00000168710,PF00670|PF05221
ENSG00000168724,PF00226|PF12171
ENSG00000168734,PF02827
ENSG00000168743,PF00629|PF07645
ENSG00000168748,PF00194
ENSG00000168754,PF14816
ENSG00000168757,PF00956
ENSG00000168758,PF01403|PF01437
ENSG00000168763,PF00571
ENSG00000168765,PF00043|PF02798|PF14497
ENSG00000168769,PF12851
ENSG00000168772,PF02008
ENSG00000168778,PF07773
ENSG00000168779,PF00046|PF03826
ENSG00000168781,PF00328
ENSG00000168785,PF00335
ENSG00000168792,PF12146
ENSG00000168795,PF00651
ENSG00000168802,PF09696
ENSG00000168803,PF00962
ENSG00000168806,PF04072|PF13964
ENSG00000168807,PF00595
ENSG00000168811,PF03039
ENSG00000168813,
ENSG00000168818,PF10496
ENSG00000168824,PF06387
ENSG00000168826,PF00096|PF00651|PF12874|PF13912
ENSG00000168827,PF00009|PF00679|PF03144|PF03764|PF14492
ENSG00000168828,PF13853
ENSG00000168830,PF00001
ENSG00000168843,PF07648|PF13927
ENSG00000168872,PF00270|PF00271
ENSG00000168874,PF00010
ENSG00000168875,PF00505|PF12336
ENSG00000168876,PF00023|PF12796
ENSG00000168878,PF02199|PF03489|PF05184
ENSG00000168883,PF00443|PF02148
ENSG00000168884,PF12180
ENSG00000168887,PF10573
ENSG00000168890,PF10277
ENSG00000168894,PF13639
ENSG00000168899,PF00957
ENSG00000168903,PF00622|PF07686|PF13765
ENSG00000168904,PF13855
ENSG00000168906,PF00438|PF02772|PF02773
ENSG00000168907,PF00168|PF01735
ENSG00000168913,
ENSG00000168916,
ENSG00000168917,PF00892
ENSG00000168918,PF00017|PF03372
ENSG00000168924,PF07766
ENSG00000168925,PF00089
ENSG00000168928,PF00089
ENSG00000168930,PF00622|PF00643|PF15227
ENSG00000168936,PF10272
ENSG00000168938,PF00160
ENSG00000168939,PF05210
ENSG00000168944,PF00168|PF12416
ENSG00000168952,PF00957|PF15277
ENSG00000168955,PF05805
ENSG00000168958,PF05644
ENSG00000168959,PF00003|PF01094|PF07562|PF10606
ENSG00000168961,PF00337
ENSG00000168970,PF00168|PF01735|PF13621
ENSG00000168993,PF05835
ENSG00000168994,PF00787
ENSG00000168995,PF07686|PF13895
ENSG00000169006,PF00001
ENSG00000169016,PF02319|PF16421
ENSG00000169018,PF00023|PF12796
ENSG00000169019,PF07258
ENSG00000169020,PF05680
ENSG00000169021,PF00355|PF02921|PF09165
ENSG00000169026,PF07690
ENSG00000169031,PF01391|PF01413
ENSG00000169032,PF00069
ENSG00000169035,PF00089
ENSG00000169045,PF00076|PF08080
ENSG00000169047,PF00169|PF02174
ENSG00000169057,PF01429
ENSG00000169059,PF15231
ENSG00000169062,PF03467
ENSG00000169064,PF00643
ENSG00000169067,PF00022
ENSG00000169071,PF00051|PF01392|PF07679|PF07714
ENSG00000169083,PF00104|PF00105|PF02166
ENSG00000169084,PF00106
ENSG00000169085,PF15505
ENSG00000169087,PF13621
ENSG00000169093,PF00891|PF02545|PF16864
ENSG00000169100,PF00153
ENSG00000169105,PF03567
ENSG00000169116,PF17061
ENSG00000169118,PF00069|PF12605
ENSG00000169122,PF14160|PF14161
ENSG00000169126,PF00514
ENSG00000169129,PF00169
ENSG00000169131,PF00096|PF01352|PF13894|PF13912|PF16622
ENSG00000169136,PF00170
ENSG00000169139,PF00179
ENSG00000169154,PF00155
ENSG00000169155,PF00651
ENSG00000169169,PF00755|PF16484
ENSG00000169174,PF00082|PF05922
ENSG00000169180,PF03810|PF08389
ENSG00000169181,PF00822|PF07803
ENSG00000169184,
ENSG00000169188,PF03372|PF06839
ENSG00000169189,PF07574|PF08746
ENSG00000169193,PF15027
ENSG00000169194,PF03487
ENSG00000169203,PF06409
ENSG00000169208,PF13853
ENSG00000169213,PF00071
ENSG00000169214,PF13853
ENSG00000169217,PF02213
ENSG00000169218,PF15913
ENSG00000169220,PF00615|PF02188|PF02196
