Gene stable ID,SMART domains ID
ENSG00000072071,
ENSG00000204610,SM00449
ENSG00000204610,SM00184
ENSG00000204610,SM00589
ENSG00000204610,SM00336
ENSG00000197818,
ENSG00000204610,
ENSG00000205744,SM00801
ENSG00000205744,SM00799
ENSG00000205744,SM00800
ENSG00000055483,
ENSG00000109158,
ENSG00000167904,
ENSG00000175287,
ENSG00000162040,
ENSG00000175768,
ENSG00000164182,
ENSG00000235025,SM00449
ENSG00000235025,SM00336
ENSG00000235025,SM00589
ENSG00000235025,SM00184
ENSG00000163288,
ENSG00000169035,
ENSG00000021488,
ENSG00000205744,
ENSG00000137673,SM00235
ENSG00000123066,
ENSG00000116106,SM00060
ENSG00000116106,SM01411
ENSG00000116106,SM00220
ENSG00000116106,SM00615
ENSG00000116106,SM00219
ENSG00000277893,
ENSG00000177602,SM01331
ENSG00000177602,SM00220
ENSG00000278767,SM00093
ENSG00000116106,SM00454
ENSG00000115165,SM00228
ENSG00000116106,
ENSG00000251184,
ENSG00000172731,SM00369
ENSG00000138193,SM00149
ENSG00000138193,SM00239
ENSG00000138193,SM00314
ENSG00000138193,SM00147
ENSG00000138193,SM00148
ENSG00000146858,
ENSG00000169035,SM00020
ENSG00000172731,
ENSG00000138193,
ENSG00000175325,SM00389
ENSG00000140839,SM00034
ENSG00000140839,SM00198
ENSG00000140839,SM00181
ENSG00000115165,
ENSG00000107331,SM00382
ENSG00000277405,SM00093
ENSG00000147912,SM00722
ENSG00000147912,SM00710
ENSG00000147912,SM00256
ENSG00000136854,
ENSG00000277405,
ENSG00000269741,
ENSG00000269741,SM00020
ENSG00000135144,SM00184
ENSG00000135144,SM00678
ENSG00000137674,SM00120
ENSG00000137674,SM00235
ENSG00000125648,
ENSG00000165898,
ENSG00000196767,SM00352
ENSG00000196767,SM00389
ENSG00000095981,
ENSG00000133808,
ENSG00000113712,SM00220
ENSG00000274821,
ENSG00000122741,SM00320
ENSG00000274821,SM00093
ENSG00000166974,
ENSG00000113712,
ENSG00000204677,
ENSG00000133808,SM00945
ENSG00000133808,SM01203
ENSG00000226916,SM01033
ENSG00000226916,SM00320
ENSG00000236178,
ENSG00000183035,
ENSG00000119392,
ENSG00000238104,SM00509
ENSG00000238104,SM00356
ENSG00000083457,SM00191
ENSG00000083457,SM00327
ENSG00000004766,
ENSG00000107371,
ENSG00000137675,SM00120
ENSG00000137675,SM00235
ENSG00000147655,SM00209
ENSG00000147655,SM00261
ENSG00000165271,
ENSG00000184640,
ENSG00000083457,
ENSG00000131849,SM00349
ENSG00000131849,SM00355
ENSG00000121210,
ENSG00000274058,SM00020
ENSG00000108852,SM00072
ENSG00000108852,SM00326
ENSG00000108852,SM00228
ENSG00000108852,SM00569
ENSG00000274058,
ENSG00000147655,
ENSG00000172771,
ENSG00000145681,SM00409
ENSG00000145681,SM00406
ENSG00000145681,SM00445
ENSG00000137574,
ENSG00000167754,SM00020
ENSG00000274311,SM00408
ENSG00000274311,SM00409
ENSG00000125648,SM00054
ENSG00000256966,
ENSG00000107833,
ENSG00000274311,
ENSG00000224782,
ENSG00000249471,SM00349
ENSG00000249471,SM00355
ENSG00000107331,
ENSG00000275183,SM00356
ENSG00000213022,SM00020
ENSG00000010322,SM00312
ENSG00000010322,SM00365
ENSG00000223775,
ENSG00000118113,SM00120
ENSG00000118113,SM00235
ENSG00000213022,
ENSG00000155330,
ENSG00000178734,
ENSG00000233599,SM00449
ENSG00000233599,SM00184
ENSG00000233599,SM00589
ENSG00000233599,SM00336
ENSG00000237651,
ENSG00000233599,
ENSG00000118113,
ENSG00000165275,
ENSG00000176231,
ENSG00000016402,
ENSG00000171574,SM00349
ENSG00000171574,SM00355
ENSG00000171574,
ENSG00000180549,
ENSG00000113525,
ENSG00000119655,SM00737
ENSG00000108852,
ENSG00000178695,SM00225
ENSG00000105939,
ENSG00000119655,
ENSG00000187024,
ENSG00000148308,
ENSG00000165434,
ENSG00000107281,
ENSG00000129455,SM00020
ENSG00000197536,
ENSG00000147164,SM00312
ENSG00000159166,
ENSG00000129455,
ENSG00000148341,
ENSG00000102794,
ENSG00000162929,
ENSG00000088387,SM00233
ENSG00000072133,SM00220
ENSG00000072133,SM00133
ENSG00000175538,
ENSG00000088387,
ENSG00000148341,SM00721
ENSG00000148341,SM00326
ENSG00000122696,
ENSG00000198736,
ENSG00000154582,
ENSG00000131183,
ENSG00000283809,
ENSG00000255872,
ENSG00000154582,SM00512
ENSG00000130695,
ENSG00000113522,
ENSG00000167615,
ENSG00000221974,
ENSG00000180801,
ENSG00000183628,
ENSG00000167755,SM00020
ENSG00000151892,SM00907
ENSG00000149968,SM00235
ENSG00000149968,SM00120
ENSG00000198812,SM00369
ENSG00000198812,SM00364
ENSG00000149968,
ENSG00000167755,
ENSG00000168566,
ENSG00000070601,SM00228
ENSG00000070601,SM00295
ENSG00000070601,
ENSG00000050426,
ENSG00000253276,
ENSG00000181085,
ENSG00000237825,SM00147
ENSG00000237825,SM00314
ENSG00000237825,SM00229
ENSG00000166670,SM00120
ENSG00000166670,SM00235
ENSG00000107338,SM00252
ENSG00000166670,
ENSG00000096093,SM00676
ENSG00000236104,SM00355
ENSG00000236104,SM00225
ENSG00000237825,
ENSG00000180616,SM01381
ENSG00000166862,
ENSG00000206402,SM00409
ENSG00000163673,SM00220
ENSG00000163673,SM00537
ENSG00000168280,SM00129
ENSG00000206402,
ENSG00000168280,
ENSG00000132470,SM01242
ENSG00000132470,SM00060
ENSG00000132470,SM00187
ENSG00000132470,SM00423
ENSG00000132470,SM00237
ENSG00000116996,SM00018
ENSG00000116996,SM00241
ENSG00000206401,
ENSG00000277377,SM00093
ENSG00000243804,SM00409
ENSG00000196570,SM00392
ENSG00000196611,SM00120
ENSG00000196611,SM00235
ENSG00000277377,
ENSG00000095319,
ENSG00000164485,
ENSG00000151948,
ENSG00000144815,
ENSG00000115361,
ENSG00000262406,SM00120
ENSG00000262406,SM00235
ENSG00000115902,
ENSG00000206073,SM00093
ENSG00000112936,SM00209
ENSG00000112936,SM00057
ENSG00000112936,SM00192
ENSG00000112936,SM00457
ENSG00000112936,SM00032
ENSG00000168803,
ENSG00000101294,SM00730
ENSG00000277132,
ENSG00000127663,SM00545
ENSG00000124092,SM00355
ENSG00000101294,
ENSG00000132470,
ENSG00000166685,
ENSG00000162366,
ENSG00000148730,
ENSG00000158480,
ENSG00000206476,
ENSG00000122641,SM00204
ENSG00000117155,
ENSG00000156574,SM00204
ENSG00000100033,
ENSG00000182645,
ENSG00000096093,
ENSG00000165617,
ENSG00000149927,SM00239
ENSG00000187959,SM00356
ENSG00000180921,
ENSG00000104408,SM00753
ENSG00000104408,SM00088
ENSG00000127325,
ENSG00000108479,
ENSG00000176473,SM00320
ENSG00000120539,SM00220
ENSG00000166833,SM00033
ENSG00000166833,SM00382
ENSG00000188725,
ENSG00000137875,SM00337
ENSG00000203499,
ENSG00000203499,SM00248
ENSG00000176473,
ENSG00000120539,
ENSG00000166833,
ENSG00000276432,
ENSG00000127663,SM00249
ENSG00000127663,SM00333
ENSG00000127663,SM00558
ENSG00000149927,
ENSG00000101180,
ENSG00000243056,
ENSG00000133193,
ENSG00000137745,SM00120
ENSG00000137745,SM00235
ENSG00000134852,SM00091
ENSG00000134852,SM00353
ENSG00000134852,SM00086
ENSG00000162191,SM00166
ENSG00000162191,SM00165
ENSG00000165071,
ENSG00000145794,SM00180
ENSG00000145794,SM00181
ENSG00000071127,SM00320
ENSG00000065308,SM00724
ENSG00000104408,SM01186
ENSG00000170915,
ENSG00000203837,
ENSG00000130449,
ENSG00000162191,
ENSG00000151651,SM00608
ENSG00000151651,SM00050
ENSG00000142661,SM00408
ENSG00000142661,SM00409
ENSG00000107719,SM01301
ENSG00000107719,SM00404
ENSG00000104408,
ENSG00000221986,SM00060
ENSG00000221986,SM00408
ENSG00000221986,SM00409
ENSG00000137692,
ENSG00000204209,
ENSG00000151651,
ENSG00000134851,
ENSG00000175264,
ENSG00000141219,
ENSG00000255346,SM00054
ENSG00000142661,SM00060
ENSG00000149929,SM01082
ENSG00000015676,
ENSG00000183111,
ENSG00000124226,
ENSG00000149929,
ENSG00000206398,
ENSG00000118194,
ENSG00000254996,SM00248
ENSG00000254996,SM00322
ENSG00000125347,SM00348
ENSG00000275700,
ENSG00000197483,SM00355
ENSG00000183111,SM00721
ENSG00000183111,SM00325
ENSG00000183111,SM00326
ENSG00000188690,
ENSG00000254996,
ENSG00000226560,SM00032
ENSG00000213523,
ENSG00000125347,
ENSG00000184481,SM00339
ENSG00000077514,
ENSG00000115904,SM00233
ENSG00000115904,SM00325
ENSG00000115904,SM00147
ENSG00000115904,SM00229
ENSG00000226560,
ENSG00000111490,
ENSG00000255346,
ENSG00000174885,SM00368
ENSG00000174885,SM01289
ENSG00000124226,SM00184
ENSG00000215372,SM00355
ENSG00000215372,SM00349
ENSG00000275190,
ENSG00000139579,
ENSG00000115904,
ENSG00000258484,
ENSG00000160716,
ENSG00000111490,SM00164
ENSG00000177257,SM00048
ENSG00000175066,
ENSG00000185127,
ENSG00000137522,SM00184
ENSG00000206396,
ENSG00000141469,
ENSG00000118454,SM00248
ENSG00000118454,
ENSG00000137522,
ENSG00000169194,SM00190
ENSG00000177243,
ENSG00000088812,SM00042
ENSG00000088812,SM00180
ENSG00000088812,SM00423
ENSG00000088812,SM00034
ENSG00000088812,SM00181
ENSG00000138069,SM00173
ENSG00000138069,SM00175
ENSG00000138069,SM00174
ENSG00000134371,
ENSG00000134056,
ENSG00000057149,SM00093
ENSG00000283782,
ENSG00000176428,
ENSG00000228760,SM00213
ENSG00000138069,SM00177
ENSG00000138069,SM00176
ENSG00000162630,
ENSG00000027697,
ENSG00000090971,
ENSG00000163564,SM01289
ENSG00000149133,
ENSG00000234846,
ENSG00000206072,
ENSG00000215045,SM00498
ENSG00000215045,SM00228
ENSG00000140350,SM00446
ENSG00000140350,
ENSG00000011523,
ENSG00000181785,
ENSG00000130024,SM00249
ENSG00000143006,SM00301
ENSG00000206072,SM00093
ENSG00000164871,
ENSG00000226560,SM00327
ENSG00000226560,SM00020
ENSG00000175536,
ENSG00000130024,
ENSG00000142669,
ENSG00000111344,SM00239
ENSG00000111344,SM00233
ENSG00000111344,SM00107
ENSG00000111344,SM00323
ENSG00000214967,
ENSG00000125630,
ENSG00000169442,
ENSG00000187753,
ENSG00000107186,SM00228
ENSG00000234196,SM00355
ENSG00000234196,SM00225
ENSG00000169189,
ENSG00000166165,
ENSG00000144802,
ENSG00000174607,
ENSG00000132874,
ENSG00000197045,
ENSG00000140986,
ENSG00000073849,
ENSG00000258102,
ENSG00000169592,
ENSG00000162073,
ENSG00000151952,
ENSG00000229061,
ENSG00000197045,SM00102
ENSG00000170266,
ENSG00000136758,SM00382
ENSG00000117360,SM00311
ENSG00000144802,SM00248
ENSG00000197702,SM00033
ENSG00000136758,
ENSG00000204165,
ENSG00000129292,SM00333
ENSG00000129292,SM00743
ENSG00000158062,
ENSG00000145911,
ENSG00000025796,SM00271
ENSG00000025796,SM00973
ENSG00000197702,
ENSG00000136867,
ENSG00000178404,
ENSG00000089902,SM00717
ENSG00000089902,SM01189
ENSG00000089902,
ENSG00000107186,
ENSG00000111412,
ENSG00000025796,
ENSG00000188167,
ENSG00000203705,
ENSG00000186439,
ENSG00000186684,
ENSG00000184786,
ENSG00000035862,SM00206
ENSG00000129292,
ENSG00000179915,SM00181
ENSG00000179915,SM00282
ENSG00000179915,SM00294
ENSG00000133997,
ENSG00000162367,SM00353
ENSG00000243570,SM00020
ENSG00000243570,SM00327
ENSG00000243570,SM00032
ENSG00000119321,
ENSG00000179954,SM00202
ENSG00000172154,
ENSG00000164176,SM00179
ENSG00000164176,SM00181
ENSG00000164176,SM00231
ENSG00000169857,
ENSG00000196967,SM00349
ENSG00000184984,
ENSG00000106089,SM00397
ENSG00000106089,SM00503
ENSG00000181767,
ENSG00000196967,SM00355
ENSG00000162961,
ENSG00000198055,
ENSG00000181761,
ENSG00000196967,
ENSG00000140105,SM00991
ENSG00000015520,
ENSG00000271949,
ENSG00000179954,
ENSG00000267360,SM00349
ENSG00000267360,
ENSG00000115257,
ENSG00000175606,
ENSG00000175535,SM00308
ENSG00000140105,
ENSG00000180357,
ENSG00000153162,SM00204
ENSG00000157224,
ENSG00000177023,
ENSG00000179915,
ENSG00000259040,
ENSG00000171492,
ENSG00000187082,
ENSG00000171492,SM00369
ENSG00000171492,SM00365
ENSG00000188283,SM00355
ENSG00000188283,SM00349
ENSG00000273992,SM01289
ENSG00000151743,SM00367
ENSG00000186599,
ENSG00000006837,
ENSG00000124802,
ENSG00000198055,SM00315
ENSG00000145113,
ENSG00000148482,
ENSG00000198129,
ENSG00000196233,
ENSG00000174332,SM00355
ENSG00000277104,SM00717
ENSG00000197147,
ENSG00000125531,
ENSG00000115257,SM00261
ENSG00000277104,
ENSG00000127564,SM00220
ENSG00000197147,SM00369
ENSG00000153012,SM00369
ENSG00000153012,SM00082
ENSG00000245680,SM00349
ENSG00000245680,SM00355
ENSG00000145293,
ENSG00000151743,
ENSG00000188428,
ENSG00000255251,
ENSG00000214513,SM00389
ENSG00000006837,SM00220
ENSG00000245680,
ENSG00000127564,
ENSG00000162959,
ENSG00000065613,SM00220
ENSG00000231002,SM00336
ENSG00000231002,SM00184
ENSG00000231002,SM00589
ENSG00000231002,SM00449
ENSG00000171488,SM00369
ENSG00000171488,
ENSG00000197050,
ENSG00000115255,
ENSG00000123080,SM00248
ENSG00000139160,
ENSG00000198055,SM00133
ENSG00000198055,SM00220
ENSG00000131503,SM00248
ENSG00000131503,SM00322
ENSG00000197050,SM00349
ENSG00000103489,
ENSG00000197050,SM00355
ENSG00000078549,SM00008
ENSG00000164627,SM00129
ENSG00000078549,
ENSG00000239264,
ENSG00000164627,
ENSG00000144711,SM00222
ENSG00000144711,SM00233
ENSG00000105171,SM00538
ENSG00000273992,SM00368
ENSG00000185386,SM00220
ENSG00000265818,
ENSG00000105171,
ENSG00000175697,
ENSG00000105793,
ENSG00000273992,
ENSG00000197568,
ENSG00000131503,
ENSG00000131187,SM00181
ENSG00000131187,SM00020
ENSG00000131187,SM00059
ENSG00000131187,SM00058
ENSG00000131187,SM00179
ENSG00000131187,SM00130
ENSG00000071462,
ENSG00000179115,
ENSG00000184867,SM00185
ENSG00000007402,SM00327
ENSG00000166821,
ENSG00000137822,
ENSG00000134153,
ENSG00000111049,SM00520
ENSG00000111049,SM00353
ENSG00000142102,
ENSG00000117020,SM00133
ENSG00000117020,SM00233
ENSG00000117020,SM00220
ENSG00000131188,
ENSG00000175161,SM00294
ENSG00000175161,SM00409
ENSG00000175161,SM00408
ENSG00000174197,SM00425
ENSG00000184867,
ENSG00000119523,
ENSG00000105851,SM00142
ENSG00000105851,SM00146
ENSG00000105851,SM00145
ENSG00000105851,SM00144
ENSG00000126062,SM01160
ENSG00000166819,
ENSG00000157856,
ENSG00000105851,
ENSG00000100442,
ENSG00000147168,
ENSG00000114395,SM00665
ENSG00000140365,
ENSG00000174197,SM00353
ENSG00000174197,
ENSG00000123612,SM00220
ENSG00000123612,SM00467
ENSG00000176410,SM00271
ENSG00000142611,SM00355
ENSG00000142611,SM00317
ENSG00000050393,
ENSG00000135632,
ENSG00000121440,SM00228
ENSG00000185246,SM00386
ENSG00000058091,
ENSG00000185246,
ENSG00000054282,
ENSG00000274571,SM01289
ENSG00000274571,SM00368
ENSG00000135632,SM00317
ENSG00000164741,SM00324
ENSG00000164741,SM00234
ENSG00000121440,SM00184
ENSG00000254709,SM00407
ENSG00000198216,
ENSG00000254709,
ENSG00000142611,
ENSG00000131650,SM00042
ENSG00000131650,SM00130
ENSG00000131650,SM00321
ENSG00000213199,
ENSG00000281630,
ENSG00000274571,
ENSG00000106803,
ENSG00000259330,
ENSG00000141279,
ENSG00000164741,
ENSG00000116761,
ENSG00000160710,SM00358
ENSG00000160710,SM00552
ENSG00000160710,SM00550
ENSG00000168754,
ENSG00000081059,SM00398
ENSG00000180900,SM00228
ENSG00000180900,SM00364
ENSG00000180900,SM00369
ENSG00000081059,SM01366
ENSG00000164743,
ENSG00000136152,
ENSG00000163697,SM00456
ENSG00000163697,SM00462
ENSG00000100413,
ENSG00000058335,SM00147
ENSG00000058335,SM00325
ENSG00000058335,SM00229
ENSG00000058335,SM00233
ENSG00000188549,
ENSG00000197150,
ENSG00000081059,
ENSG00000135070,
ENSG00000173898,SM00033
ENSG00000173898,SM00233
ENSG00000173898,SM00150
ENSG00000165837,
ENSG00000155846,SM00360
ENSG00000138686,
ENSG00000282185,
ENSG00000109618,
ENSG00000173898,
ENSG00000142185,
ENSG00000150556,
ENSG00000058091,SM00220
ENSG00000186973,
ENSG00000111361,
ENSG00000099330,
ENSG00000140265,SM00355
ENSG00000140265,SM00431
ENSG00000177468,SM00353
ENSG00000154025,
ENSG00000111432,
ENSG00000111432,SM00063
ENSG00000111432,SM01330
ENSG00000163697,
ENSG00000187240,SM00382
ENSG00000140265,
ENSG00000234127,SM00336
ENSG00000234127,SM00184
ENSG00000234127,SM00449
ENSG00000234127,SM00589
ENSG00000187240,
ENSG00000142632,SM00325
ENSG00000142632,SM00326
ENSG00000142632,SM00233
ENSG00000114388,
ENSG00000177363,SM00060
ENSG00000142632,
ENSG00000088766,
ENSG00000206394,
ENSG00000272104,
ENSG00000140479,SM00261
ENSG00000168016,SM00028
ENSG00000168016,SM00248
ENSG00000134058,SM00220
ENSG00000154016,SM00252
ENSG00000154016,SM00326
ENSG00000062038,SM00112
ENSG00000062038,SM01055
ENSG00000118418,SM00527
ENSG00000113575,SM00156
ENSG00000105371,
ENSG00000117448,
ENSG00000112486,
ENSG00000136682,
ENSG00000062038,
ENSG00000145916,SM00668
ENSG00000145916,SM00667
ENSG00000145916,SM00757
ENSG00000140479,
ENSG00000272772,SM00512
ENSG00000186812,SM00431
ENSG00000154589,SM00737
ENSG00000187079,SM00426
ENSG00000188522,
ENSG00000178035,SM01240
ENSG00000178035,SM00116
ENSG00000140990,
ENSG00000188389,SM00409
ENSG00000188389,SM00406
ENSG00000145113,SM00181
ENSG00000145113,SM00723
ENSG00000145113,SM00216
ENSG00000145113,SM00539
ENSG00000108679,SM00202
ENSG00000100412,
ENSG00000074356,
ENSG00000188389,
ENSG00000187079,
ENSG00000108679,SM00875
ENSG00000198216,SM01062
ENSG00000108679,
ENSG00000186812,SM00355
ENSG00000145916,
ENSG00000111364,SM00487
ENSG00000111364,SM01178
ENSG00000111364,SM00490
ENSG00000111364,
ENSG00000206510,SM00355
ENSG00000206510,SM00349
ENSG00000197150,SM00382
ENSG00000134058,
ENSG00000170962,SM00042
ENSG00000228357,SM00822
ENSG00000116691,
ENSG00000167822,
ENSG00000179178,
ENSG00000111679,SM00252
ENSG00000197498,
ENSG00000186814,SM00431
ENSG00000186814,SM00355
ENSG00000206395,
ENSG00000125872,SM00060
ENSG00000125872,SM00369
ENSG00000170967,SM00213
ENSG00000005302,SM00298
ENSG00000181752,
ENSG00000111679,
ENSG00000181830,
ENSG00000186814,
ENSG00000077238,
ENSG00000174957,
ENSG00000178567,
ENSG00000143839,
ENSG00000163297,SM00327
ENSG00000187550,SM00220
ENSG00000145912,
ENSG00000155465,
ENSG00000198162,
ENSG00000142698,
ENSG00000163297,
ENSG00000213066,
ENSG00000224120,
ENSG00000111358,
ENSG00000197498,SM00879
ENSG00000231274,SM00220
ENSG00000172538,
ENSG00000249242,
ENSG00000234857,SM00449
ENSG00000234857,SM00513
ENSG00000005302,
ENSG00000231274,
ENSG00000140948,SM00343
ENSG00000105364,
ENSG00000218891,SM00355
ENSG00000054938,
ENSG00000218891,
ENSG00000214753,SM00449
ENSG00000214753,SM00513
ENSG00000176399,SM00301
ENSG00000188011,
ENSG00000054938,SM00214
ENSG00000188011,SM01328
ENSG00000204006,
ENSG00000111424,SM00399
ENSG00000111424,SM00430
ENSG00000130177,SM00028
ENSG00000111679,SM00404
ENSG00000111679,SM00194
ENSG00000180304,
ENSG00000113558,SM00512
ENSG00000168000,
ENSG00000243710,SM00320
ENSG00000138768,SM00185
ENSG00000179943,SM00355
ENSG00000130177,
ENSG00000175329,SM00389
ENSG00000179943,
ENSG00000243710,
ENSG00000171443,
ENSG00000171443,SM00355
ENSG00000182405,
ENSG00000166166,
ENSG00000090339,SM00409
ENSG00000113558,
ENSG00000156076,SM00181
ENSG00000156076,SM00469
ENSG00000183580,SM00367
ENSG00000183580,SM00256
ENSG00000090339,
ENSG00000136868,
ENSG00000136114,
ENSG00000163923,
ENSG00000136114,SM00209
ENSG00000163161,
ENSG00000160161,SM00209
ENSG00000160161,SM00408
ENSG00000160161,SM00409
ENSG00000168575,
ENSG00000117395,
ENSG00000142677,
ENSG00000176386,
ENSG00000216921,
ENSG00000172005,
ENSG00000135119,SM00184
ENSG00000135119,
ENSG00000131323,SM00061
ENSG00000003393,SM00698
ENSG00000168530,SM00054
ENSG00000163161,SM00490
ENSG00000163161,SM00487
ENSG00000131323,
ENSG00000139718,SM00508
ENSG00000139718,SM00317
ENSG00000139718,SM01291
ENSG00000139718,SM00360
ENSG00000231377,SM00847
ENSG00000231377,SM00487
ENSG00000231377,SM00490
ENSG00000231377,
ENSG00000003393,
ENSG00000115226,SM00060
ENSG00000225190,SM01175
ENSG00000225190,SM00233
ENSG00000225190,SM00109
ENSG00000225190,SM00593
ENSG00000176209,
ENSG00000136875,SM00500
ENSG00000136875,SM00320
ENSG00000172728,
ENSG00000166123,
ENSG00000196954,SM00114
ENSG00000196954,SM00115
ENSG00000169019,
ENSG00000225190,
ENSG00000111077,SM00252
ENSG00000111077,SM01326
ENSG00000111077,SM00462
ENSG00000163820,
ENSG00000181718,
ENSG00000122299,SM00356
ENSG00000196954,
ENSG00000162188,SM00224
ENSG00000162188,SM01224
ENSG00000122299,
ENSG00000111077,SM00109
ENSG00000056558,SM00061
ENSG00000237649,SM00129
ENSG00000064666,SM00033
ENSG00000163820,SM00064
ENSG00000129696,
ENSG00000237649,
ENSG00000169418,SM00044
ENSG00000064666,
ENSG00000012822,
ENSG00000235107,SM00184
ENSG00000172215,
ENSG00000277753,
ENSG00000132475,SM00428
ENSG00000005249,SM00100
ENSG00000005249,SM00394
ENSG00000058804,
ENSG00000189091,
ENSG00000132475,
ENSG00000198408,
ENSG00000104447,SM00401
ENSG00000104447,SM00355
ENSG00000100360,SM00175
ENSG00000100360,SM00174
ENSG00000100360,SM00173
ENSG00000167617,SM00285
ENSG00000198042,
ENSG00000090863,
ENSG00000186648,SM00368
ENSG00000100360,
ENSG00000124216,SM00355
ENSG00000137757,SM00115
ENSG00000105948,
ENSG00000188467,
ENSG00000104447,
ENSG00000111077,
ENSG00000188937,SM00369
ENSG00000188937,SM00082
ENSG00000175077,SM01328
ENSG00000132478,SM00356
ENSG00000125207,SM00950
ENSG00000125207,SM01379
ENSG00000125207,SM00949
ENSG00000165828,
ENSG00000132478,
ENSG00000163866,
ENSG00000261221,SM00355
ENSG00000137757,SM00114
ENSG00000261221,
ENSG00000274334,SM00364
ENSG00000274334,SM00181
ENSG00000274334,SM00082
ENSG00000274334,SM00369
ENSG00000274334,SM00013
ENSG00000274334,SM00365
ENSG00000105948,SM00028
ENSG00000135116,
ENSG00000104131,
ENSG00000130643,
ENSG00000009335,SM00119
ENSG00000009335,SM00015
ENSG00000005810,SM01337
ENSG00000005810,SM00184
ENSG00000009335,
ENSG00000179922,SM00355
ENSG00000233041,
ENSG00000188910,
ENSG00000179922,
ENSG00000134243,SM00602
ENSG00000143341,SM00409
ENSG00000143341,SM00682
ENSG00000143341,SM00179
ENSG00000143341,SM00209
ENSG00000143341,SM00181
ENSG00000143341,SM00406
ENSG00000143341,SM00408
ENSG00000188910,SM01089
ENSG00000188910,SM00037
ENSG00000198546,SM00355
ENSG00000005810,
ENSG00000134243,
ENSG00000278760,SM00320
ENSG00000278760,SM01166
ENSG00000278760,SM01167
ENSG00000189280,SM01089
ENSG00000189280,SM00037
ENSG00000140479,SM00181
ENSG00000164600,SM00353
ENSG00000163873,SM00918
ENSG00000163873,SM00079
ENSG00000270188,
ENSG00000187513,SM00037
ENSG00000187513,SM01089
ENSG00000171302,
ENSG00000164818,SM01349
ENSG00000130703,
ENSG00000164818,
ENSG00000189433,SM01089
ENSG00000189433,SM00037
ENSG00000274636,SM00355
ENSG00000005812,SM00256
ENSG00000170835,
ENSG00000121671,
ENSG00000171495,
ENSG00000132182,SM00635
ENSG00000283208,
ENSG00000112394,
ENSG00000160932,
ENSG00000282147,
ENSG00000130023,
ENSG00000104177,SM00360
